,Unnamed: 0,like,semester,professor_name,rate,index,lecture_name,url_id,duplicated,duplicated_id,clean_txt,aspect,cnt,1,token
3883,15880,0,20,David M Hindman,100,7,English Reading Practice 1,1788470,0,-1,과제 첨삭도 칭찬 위주로 해주셔서 자신감도 생기고 기분도 좋아짐,과제,1,1.0,과제 첨삭 도 칭찬 위주 로 해 셔서 자신 감 도 생기 기분 도 좋 아 짐
3884,15881,0,20,David M Hindman,100,7,English Reading Practice 1,1788470,0,-1,퀴즈를 많이 봤는데 몇 개 틀려도 딱히 학점에 큰 영향은 없는 듯,학점,1,0.0,퀴즈 많이 봤 는데 몇 개 틀려도 딱히 학점 큰 영향 듯
3885,1505,0,19,곽창규,100,6,행정철학과윤리,1950286,0,-1,외쳐 갓창규 교수님,교수,1,1.0,외쳐 갓 창 규 교수 님
3886,1504,0,19,곽창규,100,6,행정철학과윤리,1950286,0,-1,시험은 당일 주제 하나 온라인에 공개하시면 레포트써서 마감시간까지 제출하면 끝,시험,1,0.0,시험 당일 주제 하나 온라인 공개 시 면 레포트 써서 마감 시간 까지 제출 면 끝
3887,15867,0,20,David M Hindman,100,1,English Reading Practice 1,1788470,0,-1,학점은 모의토익에서 갈린다고 봐야,학점,1,0.0,학점 모의 토익 에서 갈린 다고 봐야
3888,15936,0,20,Gordon Maccoy,80,4,English Reading Practice 1,1950678,0,-1,하지만 시험은 다른 과목 시험 보기 전 주에 봐서 좋았다,시험,1,1.0,하지만 시험 다른 과목 시험 기 전 봐서 좋 았 다
3889,1581,0,19,이성훈,40,7,경영학원론,1950296,0,-1,진짜 수업 개노잼,수업,1,-1.0,진짜 수업 개 노 잼
3890,1583,0,19,이성훈,40,7,경영학원론,1950296,0,-1,팀플있음,과제,1,0.0,팀 플
3891,15590,0,17,John P. Bernabei,100,21,English Writing 2,857509,0,-1, 과제도 개꿀띠,과제,1,1.0,과제 도 개꿀 띠
3892,15592,0,20,Mark Daniel Mechem,100,0,English Writing 2,857517,0,-1,"온라인 수업이여서 실강은 모르겠지만수업만 매번 꾸준히 잘 듣고 필기 열심히 해놓으면, 점수 깎일 일 거의 없는듯",수업,1,0.0,온라인 수업 여서 실강 모르 겠 지만 수업 만 매번 꾸준히 잘 듣 필기 열심히 해 놓 으면 점수 깎일 거의 듯
3893,1643,1,19,이지훈,100,17,경제학원론,1079260,0,-1,"연습문제, 블랙보드 퀴즈 제대로 풀어보고 개념 여러번 돌렸더니 에이플 받았어요",과제,1,0.0,연습 문제 블랙 보드 퀴즈 제대로 풀 어 개념 여러 번 돌렸 더니 에이 플 받 았 어요
3894,15593,0,20,Mark Daniel Mechem,100,0,English Writing 2,857517,0,-1,퀴즈랑 과제 문제들도 다 배운거에서 나오니 참고,과제,1,0.0,퀴즈 랑 과제 문제 도 다 배운 거 에서 나오 니 참
3895,15594,0,20,Mark Daniel Mechem,60,1,English Writing 2,857517,0,-1,교수도 별로고 학생들도 개노답애들 많았,교수,1,-1.0,교수 도 별로 학생 도 개 노 답 애 많 았
3896,1639,2,19,이지훈,80,16,경제학원론,1079260,0,-1,어렵진 않고 교과서와 수업내용을 꼼꼼히 알아야 풀수 있는 문제들이 있습니다,수업,1,0.0,어렵 진 교과서 와 수업 내용 꼼꼼히 알 아야 풀 문제
3897,1638,2,19,이지훈,80,16,경제학원론,1079260,0,-1,시험- 중간 기말 두번 보는데 비중이 커요,시험,1,0.0,시험 중간 기말 두 번 는데 비중 커 요
3898,15598,0,20,Mark Daniel Mechem,20,2,English Writing 2,857517,0,-1,마지막 강의에서 이번에 강평5점 못받으면 잘릴거같다고 피피티까지 만들어서 호소하더니 결국 잘려서 점수짜게준거 같음,수업,1,-1.0,마지막 강의 에서 이번 강평 점 못 받 으면 잘릴 거 다고 피피티 까지 만들 어서 호소 더니 결국 잘려 서 점수 짜 게 준 거
3899,15600,1,20,Mark Daniel Mechem,20,3,English Writing 2,857517,0,-1,제발 이교수만은 피하세요 진짜 이분보고 영어 가르치는 원어민교수가 왜 날로먹는 직업인지 뼈저리게 느꼈습니다,교수,1,-1.0,제발 교수 만 피하 진짜 이분 보고 영어 가르치 원어민 교수 왜 날 로 먹 직업 인지 뼈저리 게 느꼈
3900,15601,1,20,Mark Daniel Mechem,20,3,English Writing 2,857517,0,-1,수업 마지막시간에 자기한테 강의평가 5점달라고 25분간 설명하는데 그거 듣고 경악함 다 1점줄예정,수업,1,0.0,수업 마지막 시간 자기 한테 강의 평가 점 달 라고 분간 설명 는데 그거 듣 경악 다 점줄 예정
3901,1635,2,19,이지훈,80,16,경제학원론,1079260,0,-1,조모임- 팀플 없었어요,과제,1,0.0,조 모임 팀 플 어요
3902,15602,0,19,Mark Daniel Mechem,80,4,English Writing 2,857517,0,-1,시험에 나온다고 하는 것에서만 다 나와서 시험은 쉬움,시험,1,0.0,시험 나온다고 에서 만 다 나와서 시험 쉬움
3903,15604,0,19,Mark Daniel Mechem,80,4,English Writing 2,857517,0,-1,유머있고 성적 잘 줘서 괜찮은듯,학점,1,1.0,유머 성적 잘 줘서 괜찮 듯
3904,15610,0,17,Mark Daniel Mechem,40,8,English Writing 2,857517,0,-1,수고하세요 그렇게 빡세진 않은데 뭔가 힘든 수업괴로움의 연속 근데 막 괴롭히는 거 같진않은데 그냥 힘듬 까다롭고 수업 내용과 방향도 그저 그런,수업,1,-1.0,수고 그렇게 빡세 진 은데 뭔가 힘든 수업 괴로움 의 연속 근데 막 괴롭히 거 진 은데 그냥 힘 듬 까다롭 수업 내용 과 방향 도 그저 그런
3905,15611,0,17,Mark Daniel Mechem,60,9,English Writing 2,857517,0,-1,교수가  말이 너무많고 너무느림,교수,1,-1.0,교수 너무 많 너무 느림
3906,1633,2,19,이지훈,80,16,경제학원론,1079260,0,-1,수업- 최대한 이해하기 쉽게 예시도 많이 들어주시고 수업때마다 질문 받아주셔서 좋았습니다,수업,1,1.0,수업 최대한 이해 기 쉽 게 예시 도 많이 어 시 수업 마다 질문 받 아 셔서 좋 았
3907,15617,1,19,Maria Choe,80,2,English Writing 2,857479,0,-1,교수님 말씀이 조금 빠른 편이긴 한데 그래도 친절하게 알 때까지 설명해주셔서 저는 좋았어요,교수,1,1.0,교수 님 말씀 조금 빠른 편 긴 한데 그래도 친절 게 알 까지 설명 해 셔서 저 좋 았 어요
3908,15620,0,17,Maria Choe,40,4,English Writing 2,857479,0,-1,에세이 엄청 점수깎아서  보통 학점받기어려움,학점,1,0.0,에세이 엄청 점수 깎 아서 보통 학점 받 기 어려움
3909,15624,0,17,Maria Choe,60,6,English Writing 2,857479,0,-1,학점은 절대평가라서 좋은 점수를 받기엔 힘들다,학점,1,0.0,학점 절대 평가 라서 좋 점수 받 기 엔 힘들 다
3910,15625,0,17,Maria Choe,60,6,English Writing 2,857479,0,-1,수업 부담은 없어서 나쁘진 않았다,수업,1,1.0,수업 부담 어서 나쁘 진 았 다
3911,1631,0,20,이지훈,100,14,경제학원론,1079260,0,-1,하지만 성적 잘 주실거라 믿어,학점,1,0.0,하지만 성적 잘 실 거 라 믿 어
3912,1630,0,20,이지훈,100,14,경제학원론,1079260,0,-1,싸강이라 미안하다 후배들아 모니터 속 좋은 교수님이고 매주 퀴즈 보는거 빡새다,교수,1,1.0,싸 강 라 미안 다 후배 아 모니터 속 좋 교수 님 매주 퀴즈 거 빡 새 다
3913,1629,0,20,이지훈,100,13,경제학원론,1079260,0,-1,교수님께서 쉽게 설명해주시고 열정적이셔서 뭔가 나도 부랴부랴 따라가려고 노럭하게됨 실제로 뵙진 못했지만 좋은 교수님이신 것같음,교수,1,1.0,교수 님 께서 쉽 게 설명 해 시 열정 적 셔서 뭔가 도 부랴부랴 따라가 려고 노 럭 게 됨 실제로 뵙 진 못했 지만 좋 교수 님 신
3914,15630,0,17,Maria Choe,80,7,English Writing 2,857479,0,-1,시험은 쉬운편이였고 에세이와 마찬가지로 문법 잘지켜서 쓰는게 중요함,시험,1,0.0,시험 쉬운 편 에세이 와 마찬가지 로 문법 잘 지켜서 쓰 게 중요
3915,15633,0,17,Maria Choe,40,8,English Writing 2,857479,0,-1,퀴즈랑 시험 쉬운편이긴 한데 마침표 안쓰면 감점임,시험,1,0.0,퀴즈 랑 시험 쉬운 편 긴 한데 마침표 안 쓰 면 감점 임
3916,1645,1,19,이지훈,100,19,경제학원론,1079260,0,-1,준비 잘해오시고 위트있고 매너있으시고 교수님 와이프가 부러울정도,교수,1,1.0,준비 잘 해 시 위트 매너 으시 교수 님 와이프 부러울 정도
3917,1646,1,19,이지훈,100,19,경제학원론,1079260,0,-1,근데 진짜 열심히 할 애들만 오셈 출튀하는애들이 정원 채우는거 아까울정도로 명교수님,교수,1,1.0,근데 진짜 열심히 할 애 만 셈 출 튀 애 정원 채우 거 아까울 정도 로 명 교수 님
3918,1647,0,18,이지훈,100,20,경제학원론,1079260,0,-1,정말 수업을 많이 준비하시고 오심,수업,1,1.0,정말 수업 많이 준비 시 오심
3919,15587,2,19,John P. Bernabei,20,19,English Writing 2,857509,0,-1,"뭔 퀴즈, 자잘한 퀴즈가 이리 많은지 진짜 퀴즈만 보다가 한학기 다가는 기분,그리고 문제는 왜이리 지엽적이고 문제 본문 다 와워야함, 예시문 이런거 다 서술형으로 내기 때문에 전부 다 외워야 함 진짜 쓸데없는데서 많이 냄  진짜 다신 듣고싶지 않은 수업이었어요,",수업,1,-1.0,뭔 퀴즈 자잘 퀴즈 이리 많 은지 진짜 퀴즈 만 다가 학기 다 기분 그리고 문제 왜 이리 지엽 적 문제 본문 다 와 워 야 예 시문 이런 거 다 서술 형 으로 내 기 때문 전부 다 외워야 진짜 쓸데없 데 서 많이 냄 진짜 다신 듣 싶 수업 어요
3920,15548,1,19,John P. Bernabei,100,8,English Writing 2,857509,0,-1,배점도 중간기말제외 퀴즈는 15% 중간기말은 20% 반영이였어요,시험,1,0.0,배점 도 중간기 제외 퀴즈 중간기 반영 어요
3921,15553,1,19,John P. Bernabei,100,8,English Writing 2,857509,0,-1,책열심히보면 거기 안에서 문제가 나오니까 눈에 익어서 시험볼때 바로보이는경우도 많구요,시험,1,0.0,책 열심히 면 거기 안 에서 문제 나오 니까 눈 익 어서 시험 볼 바로 보이 경우 도 많 구요
3922,1676,0,18,오승구,100,8,경제학원론,1627818,0,-1,"질문도 잘 받아주시고,  빡빡하게 굴지도 않고 시험문제도 몇개 집어주시고 그러셔서 잘 들으면 잘 나올거임",시험,1,1.0,질문 도 잘 받 아 시 빡빡 게 굴지 도 시험 문제 도 몇 개 집 어 시 그러 셔서 잘 들으면 잘 나올 거 임
3923,1673,0,18,오승구,100,7,경제학원론,1627818,0,-1,"과제는 5년 후의 나의 모습에 대한 레포트 하나 쓰는 거였고, 출석도 거의 반영 안하심",과제,1,0.0,과제 후 의 의 모습 대한 레포트 하나 쓰 거 출석 도 거의 반영 안
3924,1672,0,18,오승구,100,7,경제학원론,1627818,0,-1,"시험은 시험보기 2주전에 찝어주셔서 꿀이었고, 웬만하면 찝어주신대로 내주시는데 그 문제들을 활용하는 것 위주였음",시험,1,1.0,시험 시험 기 주전 찝 어 셔서 꿀 웬만 면 찝 어 신 대로 내주 시 는데 문제 활용 위주
3925,15555,1,19,John P. Bernabei,100,8,English Writing 2,857509,0,-1,다만 대부분이 잉라에 시간을 많이 투자하고 싶어하지 않기 때문에 이 수업이 마음에 안 들수 있을거 같아요,수업,1,-1.0,다만 대부분 잉 라에 시간 많이 투자 싶 어 기 때문 수업 마음 안 거
3926,15557,1,19,John P. Bernabei,100,8,English Writing 2,857509,0,-1,(수업은 되게 조용하게 진행됩니다,수업,1,0.0,수업 되게 조용 게 진행 됩니다
3927,1670,0,20,오승구,100,5,경제학원론,1627818,0,-1,이메일로 매번 친절하게 자료 보내주시고 수업 열정적으로 하심 너무 좋은 분,수업,1,1.0,이메일 로 매번 친절 게 자료 보내 시 수업 열정 적 으로 너무 좋 분
3928,1669,0,20,오승구,100,4,경제학원론,1627818,0,-1,교수님 진짜 학생들 입장에서 생각해주심채고채고,교수,1,1.0,교수 님 진짜 학생 입장 에서 생각 해 채 채
3929,1667,0,20,오승구,100,3,경제학원론,1627818,0,-1,그저 갓 오승구 교수님,교수,1,1.0,그저 갓 오승구 교수 님
3930,15560,0,19,John P. Bernabei,60,10,English Writing 2,857509,0,-1,/ 실생활에 도움될꺼 같은 수업은 아님,수업,1,0.0,실생활 도움 될 꺼 수업 아님
3931,15564,0,19,John P. Bernabei,40,12,English Writing 2,857509,0,-1,고둥학교 내신은 만점 방지를 위해 꼬는데 이 시험은 본문 암기똥망시험임,시험,1,-1.0,고둥 학교 내신 만점 방지 위해 꼬 는데 시험 본문 암기 똥 망 시험 임
3932,15637,0,17,Maria Choe,40,10,English Writing 2,857479,0,-1,양식 온전히 지키고 에세이에 시간 투자를 많이 하면 좋은 성적 받을 수 있음,학점,1,0.0,양식 온전히 지키 에세이 시간 투자 많이 면 좋 성적 받
3933,15569,1,19,John P. Bernabei,40,15,English Writing 2,857509,0,-1,내신수업같음,수업,1,0.0,내신 수업
3934,15573,0,19,John P. Bernabei,40,16,English Writing 2,857509,0,-1,"중간 기말의 비율이 20%로 제일 높긴 하지만, Quiz 역시 10%, 15% 정도로 절대 무시할 수 없는 비율입니다",시험,1,0.0,중간 기말 의 비율 로 제일 높 긴 하지만 역시 정도 로 절대 무시 할 비율 입니다
3935,15574,0,19,John P. Bernabei,40,16,English Writing 2,857509,0,-1,"시험 형식은 Quiz든, 중간기말이든 다 똑같습니다",시험,1,0.0,시험 형식 든 중간기 든 다 똑같
3936,15575,0,19,John P. Bernabei,40,16,English Writing 2,857509,0,-1,"시험 범위의 모든 개념과 문제, 문장, 지문을 외워야됩니다",시험,1,0.0,시험 범위 의 모든 개념 과 문제 문장 지문 외워야 됩니다
3937,1662,0,17,이지훈,100,26,경제학원론,1079260,0,-1,"경영학과 경제학원론 교수님들 (김득갑, 김경원, 이지훈)중에 가장 좋다고 소문나셨습니다",교수,1,1.0,경영학 과 경제학 원론 교수 님 김득갑 김경원 이지훈 중 가장 좋 다고 소문나 셨
3938,1661,0,17,이지훈,100,25,경제학원론,1079260,0,-1,갓갓 매 챕터마다  블랙보드 온라인시험이  있는데 비중은 크지 않고 어렵지 않음(검색하면 나옴)경제학에 대해서 암것도 몰라도 이해 되게끔 설명해주심,시험,1,1.0,갓 갓 매 챕터 마다 블랙 보드 온라인 시험 는데 비중 크 어렵 검색 면 나옴 경제학 대해서 암것도 몰라도 이해 게끔 설명 해 주심
3939,1659,0,17,이지훈,80,23,경제학원론,1079260,0,-1,게다가 블랙보드가 오류가 자주 나도 보니 수업요약노트쓸때 이상했던적 많음,수업,1,-1.0,게다가 블랙 보드 오류 자주 도 니 수업 요약 노트 쓸 이상 했 던 적 많
3940,1658,0,17,이지훈,100,22,경제학원론,1079260,0,-1,"다만 매 쉅 끝나고 강의노트를 블랙보드에 올려야 되는게 살짝 그랬지만, 쫌 귀찮을뿐 어렵거나 스트레스 받는것은 전혀 없었습니다",수업,1,0.0,다만 매 쉅 끝 강의 노트 블랙 보드 올려야 게 살짝 그랬 지만 쫌 귀찮 뿐 어렵 거나 스트레스 받 전혀
3941,1654,1,18,이지훈,60,21,경제학원론,1079260,0,-1,수업이 괜찮으니깐,수업,1,1.0,수업 괜찮 으니깐
3942,15578,0,19,John P. Bernabei,40,16,English Writing 2,857509,0,-1,취업에 도움되는 영어를 배우는 것도 아니고 무슨 중학생 내신마냥 지문 외워서 보는 시험,시험,1,-1.0,취업 도움 영어 배우 도 무슨 중학 생 내신 마냥 지문 외워서 시험
3943,15579,0,19,John P. Bernabei,40,16,English Writing 2,857509,0,-1,다시는 이런 수업 듣고 싶지 않습니다,수업,1,-1.0,다시 이런 수업 듣 싶
3944,1651,0,18,이지훈,100,20,경제학원론,1079260,0,-1,근데 은근 과제가 많음,과제,1,0.0,근데 은근 과제 많
3945,15586,0,19,John P. Bernabei,40,18,English Writing 2,857509,0,-1,퀴즈 총 3번인가 4번본거같네요 유인물 10장넘어가고 시험도 개념문제 지엽적인거냄,시험,1,0.0,퀴즈 총 번 인가 번 본 거 네요 유인물 장 넘어가 시험 도 개념 문제 지엽 적 인 거 냄
3946,15572,0,19,John P. Bernabei,40,16,English Writing 2,857509,0,-1,"Quiz는 한 학기에 총 3번, 시험은 중간 기말 2번입니다",시험,1,0.0,학기 총 번 시험 중간 기말 번 입니다
3947,15638,0,17,Maria Choe,40,10,English Writing 2,857479,0,-1,시험은 쉬운 편,시험,1,0.0,시험 쉬운 편
3948,15639,0,17,Maria Choe,40,10,English Writing 2,857479,0,-1,수업은 솔직히 부담이 없어서 좋았다,수업,1,1.0,수업 솔직히 부담 어서 좋 았 다
3949,15640,0,17,Maria Choe,40,11,English Writing 2,857479,0,-1,"학점, 성격 엄청 별로임 그냥 포기하고 재수강하는거 추천",학점,1,-1.0,학점 성격 엄청 별로 임 그냥 포기 재 수강 거 추천
3950,1602,0,20,이지훈,100,2,경제학원론,1079260,0,-1,그리고 따로 과제는 그렇게 많지 않았음,과제,1,0.0,그리고 따로 과제 그렇게 많 았
3951,1601,0,20,이지훈,100,2,경제학원론,1079260,0,-1,"매주 퀴즈를 보는 게 좀귀찮긴 하지만, 수업 잘 듣고 구글링만 잘 하면 거의 다 맞을 수 있는 수준으로 나옴",수업,1,0.0,매주 퀴즈 게 좀 귀찮 긴 지만 수업 잘 듣 구글링 만 잘 면 거의 다 맞 수준 으로 나옴
3952,1600,0,20,이지훈,100,1,경제학원론,1079260,0,-1,한 학기동안 좋은 강의 감사했습니다,수업,1,1.0,학기 동안 좋 강의 감사 했
3953,15694,0,19,Joanne Taeyoung Kim,100,7,English Writing 2,857520,0,-1,팀을잘만나자나머진 그냥 공부안해도될수준이니까,과제,1,0.0,팀 잘 만나 자 나머진 그냥 공부 안 해도 될 수준 니까
3954,15697,0,19,Joanne Taeyoung Kim,100,9,English Writing 2,857520,0,-1,단 팀원이 협조를 잘 안해주거나 그러면 스트레스 받을순 있음,과제,1,0.0,단 팀원 협조 잘 안 해 거나 그러 면 스트레스 받 순
3955,1597,0,20,이지훈,100,1,경제학원론,1079260,0,-1,그 정도로 좋은 강의니 기회가 된다면 꼭 이 수업 들었으면 좋겠음,수업,1,1.0,정도 로 좋 강의 니 기회 된다면 꼭 수업 으면 좋 겠
3956,1596,0,20,이지훈,100,1,경제학원론,1079260,0,-1,경제 정말 관심 없고 싫어하는 과목이었는데 이 수업을 들으면서 경제 과목을 좋아하게 되었다,수업,1,1.0,경제 정말 관심 싫 어 과목 는데 수업 들으면서 경제 과목 좋아하 게 다
3957,15701,0,19,Joanne Taeyoung Kim,40,11,English Writing 2,857520,0,-1,거의 100퍼센트 교재 위주로 수업하고 진도 나가는 속도가 빠름,수업,1,0.0,거의 퍼센트 교재 위주 로 수업 진도 나가 속도 빠름
3958,15702,0,19,Joanne Taeyoung Kim,40,11,English Writing 2,857520,0,-1,팀플하면서 두 번정도 글짓기를 하는데 감점요소 다양하고 납득이 안되는 부분도 다소 있음,과제,1,-1.0,팀 플 면서 두 번 정도 글짓기 는데 감점 요소 다양 납득 안 부분 도 다소
3959,15703,0,18,Joanne Taeyoung Kim,80,12,English Writing 2,857520,0,-1,생각보다 몹시 괜찮았던 교수님이었음해야할 게 좀 많긴 한데 무난무난함,교수,1,1.0,생각 보다 몹시 괜찮 았 던 교수 님 해야 할 게 좀 많 긴 한데 무난 무난
3960,15704,0,18,Joanne Taeyoung Kim,100,13,English Writing 2,857520,0,-1,교수님께서 사전에 알려주신 것만 다하시면 점수가져가기 좋아요,교수,1,0.0,교수 님 께서 사전 알려 신 만 다 시 면 점수 가져가 기 좋
3961,1593,0,19,이성훈,100,12,경영학원론,1950296,0,-1,모두 이성훈교수님하세요,교수,1,1.0,모두 이성훈 교수 님
3962,1603,0,20,이지훈,100,2,경제학원론,1079260,0,-1,시험도 많이 어렵지 않았고,시험,1,1.0,시험 도 많이 어렵 았
3963,1592,0,19,이성훈,100,12,경영학원론,1950296,0,-1,저는 굉장히 재밋게 들었네요과제 4개 중 팀플 마지막에 1개였습니다,과제,1,1.0,저 굉장히 재 밋 게 네요 과제 개 중 팀 플 마지막 개였
3964,15711,0,20,John P. Bernabei,100,1,English Reading Practice 1,1788465,0,-1,중간 기말도 어렵지 않게 풀 수 있었음,시험,1,0.0,중간 기말 도 어렵 게 풀
3965,15713,0,20,John P. Bernabei,100,1,English Reading Practice 1,1788465,0,-1,학점도 잘 주셔서 토익만 잘 보면 부담 없이 들을 수 있는 과목이다,학점,1,1.0,학점 도 잘 셔서 토익 만 잘 면 부담 없이 과목 다
3966,15719,0,20,John P. Bernabei,80,4,English Reading Practice 1,1788465,0,-1,온라인 강의+영어라서 수업이 잘 전달되기 어려웠던 것 같다,수업,1,0.0,온라인 강의 영어 라서 수업 잘 전달 기 어려웠 던 다
3967,15721,0,20,John P. Bernabei,80,4,English Reading Practice 1,1788465,0,-1,학점은 잘 주셨음,학점,1,1.0,학점 잘 셨
3968,15724,0,20,John P. Bernabei,80,6,English Reading Practice 1,1788465,0,-1,Erp1 과목자체가 고등학교 내신 하듯이 해서 얻어갈 것은 없었지만 과제하면서  약간은 공부가 되는 듯 합니다,과제,1,1.0,과목 자체 고등학교 내신 듯이 해서 얻 어 갈 지만 과제 면서 약간 공부 듯 합니다
3969,15726,0,20,John P. Bernabei,60,7,English Reading Practice 1,1788465,0,-1,일단 오프라인 강의는 쉬웠다 별로 얻어갈 것도 없구,수업,1,-1.0,일단 오프라인 강의 쉬웠 다 별로 얻 어 갈 도 구
3970,15730,1,20,John P. Bernabei,80,8,English Reading Practice 1,1788465,0,-1,하지만 교수님의 문제가 아니라 ERP에서 뭔가 얻어가려는 것 자체가 무리인 것 같아요,교수,1,0.0,하지만 교수 님 의 문제 라 에서 뭔가 얻 어 려는 자체 무리 인
3971,15731,1,20,John P. Bernabei,80,8,English Reading Practice 1,1788465,0,-1,그래도 학점은 잘 주셨어요,학점,1,1.0,그래도 학점 잘 셨 어요
3972,1588,0,19,이성훈,100,10,경영학원론,1950296,0,-1,교수님 너무 좋으심,교수,1,1.0,교수 님 너무 좋 으
3973,15733,0,20,John P. Bernabei,60,9,English Reading Practice 1,1788465,0,-1,그게 의미가 있는 지 난 모르겠다토익 원래 해놔서 성적은 좋았는데,학점,1,0.0,그게 의미 난 모르 겠 다 토익 원래 해 놔서 성적 좋 았 는데
3974,15741,0,19,John P. Bernabei,80,12,English Reading Practice 1,1788465,0,-1,수업시간에 단어 따라읽고 문장 따라읽고 1시간 때우고 끝남,수업,1,0.0,수업 시간 단어 따라 읽 문장 따라 읽 시간 때우 끝 남
3975,1585,0,19,이성훈,100,9,경영학원론,1950296,0,-1,민주적인 교수님,교수,1,0.0,민주 적 인 교수 님
3976,15710,0,20,John P. Bernabei,100,1,English Reading Practice 1,1788465,0,-1,과제 몇 번 있긴 한데 미리미리 공지해주시고 어려운 내용도 아니라서 부담은 없음,과제,1,1.0,과제 몇 번 긴 한데 미리미리 공지 해 시 어려운 내용 도 라서 부담
3977,1582,0,19,이성훈,40,7,경영학원론,1950296,0,-1,1학년강의고 원론수업이라 이해는 하지만 진짜 수업듣기힘듬 남는것도 없,수업,1,-1.0,학년 강의 원론 수업 라 이해 하지만 진짜 수업 듣 기 힘 듬 남 도
3978,1604,0,20,이지훈,100,2,경제학원론,1079260,0,-1,공부한 만큼 나오는 수업,수업,1,0.0,공부 만큼 나오 수업
3979,15690,0,19,Joanne Taeyoung Kim,100,5,English Writing 2,857520,0,-1,과제는 어지간히 해놓으면 피드백을 통해 50점 만점에서 10점까지 더 올릴 수 있,과제,1,0.0,과제 어지간히 해 놓 으면 피드백 통해 점 만점 에서 점 까지 더 올릴
3980,15642,0,17,Maria Choe,20,12,English Writing 2,857479,0,-1,그냥 학점은포기하고  계절로돌리자,학점,1,-1.0,그냥 학점 포기 계절 로 돌리 자
3981,15643,0,17,Maria Choe,20,13,English Writing 2,857479,0,-1,"다른 교수 만났으면 A+ 받을 수 있는 사람이 이 교수 만나면 A0, B+ 받는다고 보면 됨",교수,1,-1.0,다른 교수 만났 으면 받 교수 만나 면 받 는다고 면 됨
3982,15649,0,17,Maria Choe,20,14,English Writing 2,857479,0,-1,그래서 수업시간에 배운 내용 다 숙지해도 저딴걸로 점수 엄청 까임,수업,1,-1.0,그래서 수업 시간 배운 내용 다 숙지 해도 저딴 걸로 점수 엄청 까 임
3983,15651,0,17,Maria Choe,20,14,English Writing 2,857479,0,-1,"픽스라서 바꿀 수 있는지 모르겠지만, 가능하다면 철회하고 나중에 다른 교수님꺼 듣겠음",교수,1,-1.0,픽스 라서 바꿀 는지 모르 겠 지만 가능 다면 철회 나중 다른 교수 님 꺼 듣 겠
3984,15652,0,17,Maria Choe,20,14,English Writing 2,857479,0,-1,"수업내용이나 발음, 난이도와는 별개로 매우 스트레스 받을 것임",수업,1,-1.0,수업 내용 이나 발음 난이도 와 별개 로 매우 스트레스 받 임
3985,1621,0,20,이지훈,80,10,경제학원론,1079260,0,-1,퀴즈가 좀 귀찮을 수 있지만 나중에 시험공부할 때 도움 많이 됌,시험,1,1.0,퀴즈 좀 귀찮 지만 나중 시험 공부 할 도움 많이 됌
3986,15653,0,17,Maria Choe,40,15,English Writing 2,857479,0,-1,절대평가라서 교수님 기준 못넘으면 반 1등이어도 에이제로나 비쁠임,교수,1,0.0,절대 평가 라서 교수 님 기준 못 넘 으면 반 어도 에이 제 로 비 쁠임
3987,15654,0,17,Maria Choe,40,15,English Writing 2,857479,0,-1,과제 점수 깎는 기준도  엄청 깐깐하고  깐깐하게 점수 깎는 와중에 채점 잘못한거 엄청 많으니 잘확인하시길,과제,1,-1.0,과제 점수 깎 기준 도 엄청 깐깐 깐깐 게 점수 깎 와중 채점 잘못 거 엄청 많 으니 잘 확인 시 길
3988,15655,0,17,Maria Choe,40,15,English Writing 2,857479,0,-1,중간 퀴즈2번 채점 잘못되어 있었음,시험,1,-1.0,중간 퀴즈 번 채점 잘못 어
3989,15656,0,17,Maria Choe,60,16,English Writing 2,857479,0,-1,퀴즈두번 쉬운편이고 중간기말은 헷갈리는 문제 몇개 있,시험,1,0.0,퀴즈 두 번 쉬운 편 중간기 헷갈리 문제 몇 개
3990,15663,0,17,Maria Choe,40,17,English Writing 2,857479,0,-1,"개인글쓰기,팀글쓰기 과제를 내주시는데 점수부여기준이 매우깐깐하심",과제,1,-1.0,개인 글쓰기 팀 글쓰기 과제 내주 시 는데 점수 부여 기준 매우 깐깐
3991,15666,0,17,Maria Choe,40,17,English Writing 2,857479,0,-1,너무 힘이들었던 수업,수업,1,-1.0,너무 힘 던 수업
3992,15692,0,19,Joanne Taeyoung Kim,100,5,English Writing 2,857520,0,-1,중간기말은 시험 전에 어떤 식으로 나올지 먼저 예제를 줌,시험,1,0.0,중간 기말 시험 전 어떤 식 으로 나올지 먼저 예제 줌
3993,15669,0,17,Maria Choe,100,18,English Writing 2,857479,0,-1,수업도 재밌다,수업,1,1.0,수업 도 재밌 다
3994,15672,0,19,Joanne Taeyoung Kim,80,0,English Writing 2,857520,0,-1,나름 나쁘지 않은 수업이었,수업,1,1.0,나름 나쁘 수업
3995,15675,0,19,Joanne Taeyoung Kim,100,1,English Writing 2,857520,0,-1,시험은 생각보다 공부를해도 틀릴 수 있는 부분이 많음,시험,1,0.0,시험 생각 보다 공부 해도 틀릴 부분 많
3996,15679,0,19,Joanne Taeyoung Kim,80,2,English Writing 2,857520,0,-1,처음에 만들어진 팀으로 학기 끝날 때까지 계속 갑니다,과제,1,0.0,처음 만들 어 진 팀 으로 학기 끝 날 까지 계속 갑니다
3997,1614,0,20,이지훈,100,7,경제학원론,1079260,0,-1,교수님이 정말 열정적이셔요,교수,1,1.0,교수 님 정말 열정 적 셔요
