,Unnamed: 0,text,tokenized,pseudo_label
9814,9814, 말할때마다 짜증났음,"['할', '마다', '짜증', '났']",0.12542635
9815,9815,태클도 그런 태클이 없음교수님이 괜찮다고 했던  것도 막상 해가면 그냥 다 별로라고 태클임아니 자기가 그거 괜찮다고 해놓고 일주일뒤에 그게 뭐냐고 그러면 어쩌라는거,"['태클', '태클', '괜찮', '다고', '던', '막상', '해', '그냥', '별로', '라고', '태클', '임', '자기', '그거', '괜찮', '다고', '해', '주일', '뒤', '그게', '뭐', '냐고', '어쩌', '라는']",0.019782871
9816,9816,진짜 이거때문에 같이 수업듣는 애들이랑 종강하고 술먹자고 계속 다짐했었음ㅁ근데 학점은 생각보다 잘나와서 당황했엄ㅅ는데 내가 진짜 열심히했었기때문에 그거에 대한 보상이라고 생각함,"['진짜', '이거', '듣', '애', '이랑', '종강', '술', '먹', '자고', '계속', '다짐', '했었', 'ㅁ', '근데', '나와서', '당황', '엄', 'ㅅ', '진짜', '열심히', '했었', '그거', '대한', '보상', '라고', '함']",0.10260025
9817,9817,고통 고통 고통 팀플때문에 스트레스 받으니까 진짜 식욕도 안생기고 뭔가 섭취하면 토하는 거식증 초기증상도 겪었음 무임승차 동기한테 욕 빼고 다 배설한듯 진짜 너무 힘들고 스트레스임,"['고통', '고통', '고통', '팀', '플', '스트레스', '으니까', '진짜', '식욕', '생기', '뭔가', '섭취', '토하', '거식증', '초기', '증상', '겪', '무임승차', '동기', '욕', '빼', '배설', '듯', '진짜', '너무', '힘들', '스트레스', '임']",0.1276398
9818,9818,교수님 태클이 거의 전성기 네스타급,"['태클', '거의', '전성기', '네', '스타급']",0.4641951
9819,9819,아무리 준비해가도 무조건 까인다,"['아무리', '준비', '해가', '무조건', '까', '인다']",0.14276865
9820,9820,다만 까이는것에 비해서 학점은 후하게 주는편,"['다만', '까이', '비해서', '후', '편']",0.45365128
9821,9821,정말 이걸위해 이학기를 버린느낌,"['정말', '이걸', '위해', '학기', '버린', '느낌']",0.1741612
9822,9822,조별로 평가하고 학생들이 쓴 조원평가는 읽어보지도 않음,"['조', '별', '평가', '학생', '쓴', '조원', '평가', '읽']",0.1331816
9823,9823,솔직히 점수주는 기준도 모르겠고,"['솔직히', '기준', '겠']",0.06318393
9824,9824,교수님이 각성하셔야 되는 과목,"['각성', '셔야', '과목']",0.8390708
9825,9825,진심 싫다  조 우리의견 물어보고 바꾼다더니 의견필요없고 무조건 발표과제때 바꿉니다,"['진심', '싫', '조', '견', '물', '바꾼다', '더니', '의견', '필요', '무조건', '발표', '바', '꿉', '니다']",0.27200222
9826,9826,내용 그딴거 필요없고 그냥 발표때 외운조 점수 만점줌 그리고 진심 과제검사때 매시간마다 다까인다,"['내용', '그딴', '필요', '그냥', '발표', '외운', '조', '만점', '줌', '진심', '검사', '매시간', '마다', '까', '인다']",0.30566397
9827,9827,잘하든못하든 다 까이고 저번엔 괜찮다고 했다가 다음수업때는 별로라고함 그냥 교수님 말따라 바꾸다가는 피봄 조 안에서 점수크게 차이나게 준사람만 점수에 영향줄뿐 그외에는 의미없다,"['든', '든', '까이', '저번', '엔', '괜찮', '다고', '다가', '다음', '별로', '라고', '함', '그냥', '따라', '바꾸', '다가', '피', '봄', '조', '차이', '준', '영향', '줄', '뿐', '외', '의미']",0.5556084
9828,9828,답정너 교수님,"['답', '정', '너']",0.37951016
9829,9829,처음엔 우리 생각대로 해 보라고 하셨으면서 피드백 때 다 까임 ㅎㅎㅎ 내용 이외의 것을 말하자면 글 쓸 때는 맞춤법이랑 문장부호 꽤 보시는 편이고 발표할 때는 대본 없이 앞에 보면서 유창하게 잘하는 거 좋아하심,"['처음', '엔', '대로', '해', '라고', '셨', '으면서', '피드백', '까', '임', 'ㅎㅎㅎ', '내용', '이외', '자면', '글', '쓸', '맞춤법', '이랑', '문장', '부호', '꽤', '편', '발표', '할', '대본', '없이', '면서', '유창', '아', '하심']",0.69636965
9830,9830,다 조별과제에다가 번 조 바꿔서 개의 조와 함께하게되는데조대로 점수 주고 조 안에서는 점수 따로 안줘서진짜 도 참여 안한 조원 다떠먹여줬다,"['조별', '에다가', '조', '바꿔서', '조', '함께', '조대', '조', '따로', '줘서', '진짜', '참여', '조원', '떠먹여', '줬']",0.37918028
9831,9831,교수님의 평가기준을 이해할 수 없음수업 방식도 정해진 기준이 없고 제멋대로임,"['평가', '기준', '이해', '할', '방식', '정해진', '기준', '제멋대로', '임']",0.045296133
9832,9832,진짜 여기서 동기 많이 잃었다,"['진짜', '여기', '서', '동기', '많이', '잃']",0.3591792
9833,9833,문제 해결 방법론을 가르치는 수업 같은데 오히려 나는 문제 발생 방법론을 배운 느낌,"['해결', '방법론', '가르치', '은데', '오히려', '발생', '방법론', '배운', '느낌']",0.13045946
9834,9834,무언가 배운 것운 없지만,"['무언가', '배운', '운']",0.3229914
9835,9835,잘 어떻게 진행된 지 기억안난 수업 하지만 배려는 해주심,"['어떻게', '진행', '된', '기억', '난', '배려', '해', '주심']",0.919368
9836,9836,문쓰발 과목에 채점기준이 꼭 필요하다는걸 이 교수님을 통해 알 수 있음,"['문', '쓰', '발', '과목', '채점', '기준', '꼭', '필요', '다는', '걸', '통해']",0.8235891
9837,9837,무조건 본인 말만 맞고 학생들 의견은 다 까고보는 대단한 교수님,"['무조건', '본인', '맞', '학생', '의견', '까', '대단']",0.32342768
9838,9838,ㄹㅇ  교수님 이 분 걸린이상 우리가 내는 모든 의견은 까인다,"['ㄹ', 'ㅇ', '분', '걸린', '이상', '모든', '의견', '까', '인다']",0.10165954
9839,9839,그것도 먼지나게 까인다,"['먼', '지나', '까', '인다']",0.18018451
9840,9840,본인 생각말고는  죄다 아니라고 하시는분,"['본인', '죄다', '라고', '분']",0.14843065
9841,9841,그리고 전혀 재미없는걸로 혼자 깔깔대며웃는데 매우 보기싫다,"['전혀', '재미없', '걸로', '혼자', '깔깔대', '며', '웃', '매우', '싫']",0.14882314
9842,9842,강의 중간에 과제로 공부한 내용에 대해 질문하십니다,"['중간', '공부', '내용', '대해', '질문', '십니다']",0.77843493
9843,9843,남자분들이 주 타깃,"['남자', '분', '타깃']",0.17780435
9844,9844,교수님의 정답이 항상 옳으므로 항상 철학적으로 사고하는 능력을 기르세요,"['정답', '항상', '옳', '으므로', '항상', '철학', '사고', '능력', '기르', '세요']",0.48737192
9845,9845,제가 조장은 아니었지만 그 누구보다 토론준비를 정말 열심히하고 실전에서도 잘했다는 평을 받았고 다른 조 토론에서도 질의응답도 많이 요청했는데 이 수업에서는 과제가 정말 중요한 것 같습니다,"['제', '조장', '누구', '토론', '준비', '정말', '열심히', '실전', '다는', '평', '조', '토론', '질', '응답', '많이', '요청', '정말', '중요']",0.83373606
9846,9846,매주 내주는 그 과제의 정답이 옳지 않았는지 제가 분량을 적당히 질문당 대답 줄정도써서인지는 모르겠는데 비쁠이 나왔네요,"['매주', '내주', '정답', '옳', '는지', '제', '분량', '적당히', '질문', '당', '대답', '줄', '써서', '인지', '겠', '비', '쁠이', '나왔', '네요']",0.05635029
9847,9847,교수님 너무하십니다,"['너무', '십니다']",0.7194412
9848,9848,교수님이 원하시는 대답은 항상 정해져있음,"['원하', '대답', '항상', '정해져']",0.33702603
9849,9849,조별토론 면담때 우리의 의도를 전하고 싶었으나 완벽히 무시당함,"['조별', '토론', '면담', '의도', '전하', '으나', '완벽히', '무시', '당함']",0.39360222
9850,9850,토론 준비는 각자 조만의 스타일이 있는건데 준비한 대본을 보시고 줄글로 쓰지않았다고 열불내심,"['토론', '준비', '각자', '조만', '스타일', '건데', '준비', '대본', '줄', '글', '쓰', '다고', '열불', '내심']",0.7905798
9851,9851,물논 난 에이쁠,"['물논', '난', '이쁠']",0.48037183
9852,9852,교수님이 재밌게 수업하심조별토론이 주된 만큼 조원들 잘 만나는게 중요함조별 토론 말고도 주마다 조끼리 토의하는 시간이 많은데 적극적인 조원들 만나면 나름 얻어가는게 많은거 같음아무것도 안하는 조원들 만나면 그냥 대환장임교수님 설명하실 때 수업 잘 듣고 조별 활동에 적극적으로 참여하면 학점은 잘 주시는 듯,"['재밌', '심조', '별', '토론', '주된', '조원', '만나', '중요', '함', '조별', '토론', '고도', '마다', '조', '끼리', '토의', '은데', '적극', '인', '조원', '만나', '나름', '얻', '아무것', '조원', '만나', '그냥', '대환', '장임', '설명', '실', '듣', '조별', '활동', '적극', '참여', '듯']",0.96279323
9853,9853,할 거 많고 교수가 정석적인 토론을 요구해서 힘들긴 한데 그만큼 피드백 꼼꼼하게 잘해줌,"['할', '정석', '인', '토론', '요구', '해서', '힘들', '긴', '한데', '그만큼', '피드백', '꼼꼼', '해줌']",0.47988144
9854,9854,토론 전에 검토도 여러번 해준다잘해가면 한번만 할수도 있음그런데 교수 피드백 안듣고 아무튼내가맞다 주장하는 애들이 가끔 있음,"['토론', '검토', '여러', '해', '준다', '해', '할', '그런데', '피드백', '듣', '아무튼', '맞', '주장', '애', '가끔']",0.9595916
9855,9855,고등학교 사회시간에 한 자유토론 여기서도 하려는 친구들인데 교수가 권위적으로 느껴졌다면 자신이 고전식 토론을 제대로 이해하고 있는지 점검해볼 필요가 있음그리고 학점 잘주시는편,"['고등학교', '자유', '토론', '여기', '서', '려는', '친구', '인데', '권위', '느껴졌', '다면', '전식', '토론', '제대로', '이해', '는지', '점검', '해', '볼', '필요', '편']",0.9849248
9856,9856,하는 만큼 나오는게 이 수업인듯 맨날 와서 쳐자다가 점수 안나왔다고 찡얼 대는 사람은 노력 안한거임물론 팀원이 존나 아무것도 안하고 가만히 있으면 어쩔 수 없는데,"['인', '듯', '맨날', '와서', '쳐', '자', '다가', '나왔', '다고', '찡얼', '대', '노력', '임', '물론', '팀원', '존나', '아무것', '가만히', '으면', '어쩔']",0.15846819
9857,9857,우리 조원들은 다 열심히 해준 덕은 있음,"['조원', '열심히', '해', '준', '덕']",0.9737639
9858,9858,장점과 단점을 구분짓겠습니다,"['장점', '단점', '구분', '짓', '겠']",0.17221186
9859,9859,이석배 교수님은 일단 웃음이 이쁘신 것 같습니다,"['이석배', '일단', '웃음', '이쁘', '신']",0.819492
9860,9860,그래서 뭔가 더 정이가고 수업이 재미있지요,"['그래서', '뭔가', '정', '재미있', '지요']",0.5765935
9861,9861,이석배 교수님이 주시는 학점은 사실 예상가능 합니다,"['이석배', '예상', '가능', '합니다']",0.4860061
9862,9862,제가 과제를 기한늦게 한번  표절률 한번 떠서 제출했고 나머지는 잘 제출했었고 온라인 강의 번을 못들었었고 조별과제에서 조장을 맡아서 조원평가를 높게 받았으나 사실 이건 별 상관이 없는 듯 합니다,"['제', '기한', '늦', '표절', '률', '한번', '떠서', '제출', '나머지', '제출', '했었', '온라인', '못', '었었', '조별', '조장', '맡', '아서', '조원', '평가', '높', '으나', '이건', '별', '상관', '듯', '합니다']",0.16145754
9863,9863,그래서 중요한 것은 조별토론에서의 자신의 활약 질문타임때 질문횟수 과제출석이게 젤 중요함,"['그래서', '중요', '조별', '토론', '활약', '질문', '타임', '질문', '횟수', '출석', '젤', '중요', '함']",0.8890867
9864,9864,솔직히 권위적이고 이상하다고 태클거는애들 이해가 안간다,"['솔직히', '권위', '이상', '다고', '태클', '애', '이해', '간다']",0.12783337
9865,9865,약간의 교수님 스타일과 말투가 특이한거지공부도 제대로 안하고 학점 말아먹은애들이 이상한거로 시비검ㅋㅋㅋ진짜 기본만해도 과제점수 점아래로 받을일이 없고  토론도 마찬가지임 학점도 잘나오는데 밑에 공감수 이해가 안가네근데 토론준비는 극혐임 막상하고나면 별거아닌데 최대한 빨리하는게 좋음 첫빠따 추천,"['약간', '스타일', '말투', '특이', '공부', '제대로', '말아먹', '애', '이상', '비검', 'ㅋㅋㅋ', '진짜', '기본', '해도', '아래', '토론', '마찬가지', '임', '밑', '공', '감수', '이해', '네', '근데', '토론', '준비', '극', '혐임', '막상', '별거', '아닌데', '최대한', '빨리', '첫', '빠', '따', '추천']",0.68756664
9866,9866,교수 똘끼좀 있어서 재밌었음과제많은건  모두 공통과제임 서철듣는 모든학생 과제조별토론준비  온라인강의듣기 그냥 ㅈㄴ 짜증나는 과목이지만 교수가 똘끼있고 출결 만점찍고 과제 줄이상만 쓰니까 토론망해도 거저먹기,"['똘', '끼', '어서', '재밌', '건', '모두', '공통', '제임', '서철', '듣', '모든', '학생', '조별', '토론', '준비', '온라인', '듣', '그냥', 'ㅈ', 'ㄴ', '짜증', '과목', '똘', '끼', '출결', '만점', '찍', '줄', '이상', '쓰', '니까', '토론', '망해', '거저', '먹']",0.9574493
9867,9867,저는 를 받아서 그런가  교수님도 좋았고토론 방향도 잘 잡아주셔서 좋았습니다,"['저', '아서', '그런가', '토론', '방향', '잡', '아', '셔서']",0.7927875
9868,9868,토론 주제가 읭 하는 것밖에 없긴함수업시간 질문 의외로 학점에 많은 영향 없었음,"['토론', '주제', '읭', '밖에', '긴', '함', '질문', '의외', '영향']",0.6847072
9869,9869,한 학기동안 수업을 듣다보면서 이 수업의 가장 큰 문제는 서양철학이라는 과목 그 자체였던 것 같아요,"['학기', '동안', '듣', '면서', '가장', '큰', '서양', '철학', '라는', '과목', '자체', '였', '던', '아요']",0.9728236
9870,9870,철학에 흥미도 없는데 이 과목을 학교에서 필수로 지정해주었고 주차별 과제도 모든 분반에서 필수고 토론 번씩 해야하는데 준비과정이 길 수밖에 없었다는게 가장 큰 단점이었어요,"['철학', '흥미', '과목', '학교', '필수', '지정', '해', '차별', '모든', '분반', '필수', '토론', '씩', '해야', '준비', '과정', '길', '밖에', '다는', '가장', '큰', '단점', '어요']",0.97984254
9871,9871,근데 내용과 과제사항이 모든 분반 공통이라는 것 빼고 교수님만 볼때는 참 괜찮으셨어요,"['근데', '내용', '사항', '모든', '분반', '공통', '라는', '빼', '볼', '참', '괜찮', '으셨어요']",0.57493836
9872,9872,이공계열 학생이지만 매 수업 상식을 쌓아가는 느낌도 받고 토론 피드백을 잘해주시고 주라는 시간동안 뭘 해야 토론을 할 수 있는지 방향을 잡았던 것 같아요,"['이공', '계열', '학생', '매', '상식', '쌓', '아', '느낌', '토론', '피드백', '해', '라는', '동안', '뭘', '해야', '토론', '할', '는지', '방향', '잡', '던', '아요']",0.9646276
9873,9873,그래서 교수님 자체는 괜찮다고 생각해요,"['그래서', '자체', '괜찮', '다고', '해요']",0.6291194
9874,9874,가끔씩  갑자기 화내실때가 좀 당황스럽긴한데 그 때 빼고는 쏘쏘입니다,"['가끔', '씩', '갑자기', '화내', '실', '당황', '스럽', '긴', '한데', '빼', '쏘', '쏘', '입니다']",0.24728125
9875,9875,이교수님 걸리면 재수강하세요,"['이교수', '걸리', '재', '수강', '세요']",0.25542903
9876,9876,팀원까지 잘못 만나면  그냥 답이 없습니다,"['팀원', '잘못', '만나', '그냥', '답']",0.16476923
9877,9877,과제 매주 있고 팀플 있고 토론 준비하기 귀찮음 교수님은 괜찮음,"['매주', '팀', '플', '토론', '준비', '귀찮', '괜찮']",0.39433262
9878,9878,학점 강의임에도 불구하고 이것저것 챙길게 많아서 전공공부에 집중하기힘듬 그렇다고 이 수업을 통해서 얻어가는게 많은것도아님,"['임', '불구', '이것저것', '챙길', '아서', '전공', '공부', '집중', '힘', '듬', '다고', '통해서', '얻', '아님']",0.46376345
9879,9879,교수 이상함,"['이상', '함']",0.21363604
9880,9880,권위주의적토론 중요한건 교수와 의견이 일치하는가임말투가 적절치 않음,"['권위주의', '토론', '중요', '건', '의견', '일치', '가임', '말투', '적절', '치']",0.3364917
9881,9881,과제 많은 건 서철 공통 과제니까 그렇다 치지만 교수님은 양을 좀 중요시 여기는 편이십니다,"['건', '서철', '공통', '니까', '치', '양', '중요시', '여기', '편이', '십니다']",0.70204043
9882,9882,학점은 약간 깐깐하시지만 정말 장난도 잘 쳐주시고 수업도 나름 재밌으세요,"['약간', '깐깐', '정말', '장난', '쳐', '나름', '재밌', '으세요']",0.33500022
9883,9883,처음엔 다들 친구들이랑 너무 깐깐한 것 같다고 그랬지만 학기가 끝나고는 이석배 교수님 너무 좋다고 얘기하면서 끝냈습니다,"['처음', '엔', '친구', '이랑', '너무', '깐깐', '다고', '그랬', '학기', '끝나', '이석배', '너무', '다고', '얘기', '면서', '끝냈']",0.1738492
9884,9884,학점 빼곤 모든 면에서 최고입니다,"['빼', '곤', '모든', '최고', '입니다']",0.8202237
9885,9885,과제의 내용엔 많은 양이 중요하다고 말씀하셨다철학 자체가 어렵기 때문에 교수님이 스토리텔링으로 수업해주는데 이해는 잘되고 재밌었다,"['내용', '엔', '양', '중요', '다고', '말씀', '셨', '철학', '자체', '어렵', '스토리텔링', '해', '이해', '재밌']",0.86036533
9886,9886,학점앞에서는 상당히 깐깐하시다,"['상당히', '깐깐', '시다']",0.1703487
9887,9887,석배님 개강첫날 본인께서 너희 과제의 질은 거기서 거기일 것이니 과제의 질보다는 양을 중요시하겠다,"['석', '배', '개강', '첫날', '본인', '너희', '질', '거기', '서', '거기', '니', '질', '양', '중요', '겠']",0.74507976
9888,9888,하심,['하심'],0.42969614
9889,9889,정말로 토론이나 질문보다 과제의 양이  성적에 큰 영향을 미침  근데 강의력도 있으시고 강의는 들을 만함 블랜디드라 안빼고 잘 들으면 됌,"['정말로', '토론', '질문', '양', '성적', '큰', '영향', '미침', '근데', '력', '으시', '함', '블', '랜', '디', '드라', '빼', '들으면', '됌']",0.4178967
9890,9890,팀플,"['팀', '플']",0.5107868
9891,9891,팀플 조원들 진짜 시간약속잡아 밥사먹여 커피사먹여 수업안나와서 수업내용 요약해서 공유하고 자료조사 그 쪼금을 안해와서 내가 봐야할 자료까지 넘겨주고 했는데,"['팀', '플', '조원', '진짜', '약속', '잡', '아', '밥', '사', '먹여', '커피', '사', '먹여', '나와서', '내용', '요약', '해서', '공유', '자료', '조사', '쪼금', '해', '와서', '봐야', '할', '자료', '넘겨']",0.6930867
9892,9892, 나왔습니다,['나왔'],0.38917476
9893,9893,의욕없는 팀원들 만났는데 내가 캐리할 능력까지 없으니 너무 고통스러웠어요참고로 과제 번 나온거 성실하게 다 했고 수업 중간중간 질문 등 열심히 참여했습니다,"['욕', '팀원', '만났', '캐리', '할', '능력', '으니', '너무', '고통', '스러웠', '어요', '참고', '나온', '성실', '중간', '중간', '질문', '열심히', '참여']",0.4804878
9894,9894,출결 구요팀원빨이 너무 큽니다교수님이 하신 수업은 재밌었습니다만 점수는 점수입니다,"['출결', '구요', '팀원', '빨', '너무', '큽니다', '신', '재밌', '입니다']",0.87132764
9895,9895,팀원잘못만나면 망합니다,"['팀원', '잘못', '만나', '망합니다']",0.31532913
9896,9896,교수님 첫 인상은 매우 깐깐해 보이셨지만,"['첫', '인상', '매우', '깐깐', '해', '셨']",0.5814842
9897,9897,생각보다 전혀 깐깐하지 안으시고 융퉁성있는 분이셨습니다,"['전혀', '깐깐', '으시', '융', '퉁', '성', '분', '셨']",0.103559375
9898,9898,물론 좀 예의를 중시하시기는 하는데 그건 본인이 잘 지키시기만 하면 큰 문제는 아니에요,"['물론', '예의', '중시', '그건', '본인', '지키', '큰', '에요']",0.8217844
9899,9899,그리고 잘 가르쳐 주시고 철학이야기 듣는거 재밌습니다,"['가르쳐', '철학', '이야기', '듣', '재밌']",0.8466273
9900,9900,나름 농담도 열심히 하시구요,"['나름', '농담', '열심히', '구요']",0.5989591
9901,9901,그리고 진짜 중요한 건 과제 열심히 하는거에요,"['진짜', '중요', '건', '열심히', '에요']",0.66149163
9902,9902,과제 양 중시하시니 길게길게 써서 가세요 저는 토론 평가서도 길게쓴 편이었어요,"['양', '중시', '니', '길', '길', '써서', '세요', '저', '토론', '평가서', '길', '쓴', '편', '어요']",0.9341827
9903,9903,결국 토론이나 싸이버 강의 완벽하게 하지는 못했는데 나왔어요,"['결국', '토론', '싸이', '버', '완벽', '못했', '나왔', '어요']",0.46203646
9904,9904,토론 생각보다 안빡세고 토론비율보다 개인과제 비율이 더 높은 듯  그리고 시험도 없고 나름 수업도 재밌음,"['토론', '빡세', '토론', '비율', '개인', '비율', '높', '듯', '나름', '재밌']",0.74527776
9905,9905,매주 과제가 나가는데 과제의 양 즉 제출하는 레포트의 양적인 요소를 매우 중시하시는 편 블렌디드 강의이기 때문에 싸강도 매주 챙겨야 하고 팀플도 있기 때문에 이것저것 챙겨야 하는 부분이 많은 수업 여느 수업과 마찬가지로 팀플이 주가 되는 수업이기 때문에 조원 잘못 만나면 인간성 버리기 십상인 수업 대신 이 수업을 통해 진지한 관계로 발전하거나 인생 친구 만나는 경우도 상당히 많음 즉 팀원 잘 만나길 기도하실ㅋㅋㅋㅋ 싸강 출첵 챙기고 매주 나가는 싸강독후감 레포트 양 꽉꽉 채우면 성적은 준수하게 받을 수 있음 참고로 발표 수업이기 때문에 약간의 관종끼가 있는 자신감 있는 친구들이 성적도 잘 받고 스트레스 없이 수업 잘 듣는 거 같음 ㅇㅇ 내 주위에 한 동기도 토론발표에서 눈에 띄게 잘 한 편은 아니어도 발표 꼬박꼬박하고 레포트에서 양 무지막지하게 채우고 수업에서 활발하게 참여했더니 받음,"['매주', '나가', '양', '즉', '제출', '레포트', '양', '인', '요소', '매우', '중시', '편', '블', '렌디', '드', '싸', '강도', '매주', '챙겨야', '팀', '플', '이것저것', '챙겨야', '부분', '여느', '마찬가지', '팀', '플', '조원', '잘못', '만나', '인간', '성', '버리', '십상', '인', '대신', '통해', '진지', '관계', '발전', '거나', '인생', '친구', '만나', '상당히', '즉', '팀원', '만나', '길', '기도', '실', 'ㅋㅋ', 'ㅋㅋ', '싸', '강', '출', '첵', '챙기', '매주', '나가', '싸', '강독', '후감', '레포트', '양', '꽉', '꽉', '채우', '성적', '준수', '참고', '발표', '약간', '관', '종', '끼', '감', '친구', '성적', '스트레스', '없이', '듣', 'ㅇㅇ', '주위', '동기', '토론', '발표', '눈', '띄', '편', '어도', '발표', '꼬박꼬박', '레포트', '양', '무지막지', '채우', '활발', '참여', '더니']",0.93577915
9906,9906,조 토론 발표 한번 하면 편하긴 해도 좀힘든것도 있어요,"['조', '토론', '발표', '한번', '편하', '긴', '해도', '힘든', '어요']",0.7136978
9907,9907,차라리 시험치는게 나음 기준을 모르니까 내가 왜 이점수인지 모르겠음,"['차라리', '치', '기준', '니까', '왜', '인지', '겠']",0.0077842176
9908,9908,토론 한 번이 좀 힘들긴 하지만 다른 수업이나 과제는 무난하다,"['토론', '힘들', '긴', '무난']",0.70295125
9909,9909,그리고 이 분은 과제를 평가하는데 있어서 양을 중시한다는 것을 알고 있도록 하자,"['분', '평가', '어서', '양', '중시', '한다는', '도록', '자']",0.67268145
9910,9910,나름 무난하다,"['나름', '무난']",0.35943723
9911,9911,솔직히 토론 빡셀거 같지만 마음잡고 하면 하루정도면 다 한다,"['솔직히', '토론', '빡', '셀', '마음잡', '하루', '한다']",0.79785246
9912,9912,마지막 조 걸리는게 시험기간이라 안좋긴 하지만 나름 재밋었다,"['마지막', '조', '걸리', '기간', '라', '긴', '하지만', '나름', '재', '밋']",0.5345243
9913,9913,어쩌면 존나 개같은 서양 철학 이겠지만 그래도 교수님이 이해 잘되게 그나마 잘 가르쳐 주심,"['어쩌면', '존나', '서양', '철학', '겠', '그래도', '이해', '되게', '그나마', '가르쳐', '주심']",0.73568016
9914,9914,웃기기도 하시고,['웃기'],0.36814925
9915,9915,다만 팀플이 극혐임 근데 그건 교수님 때문이 아니라 과목 특성상 그런거겠지,"['다만', '팀', '플', '극', '혐임', '근데', '그건', '라', '과목', '특성', '상', '겠']",0.55163455
9916,9916,조원 잘 걸리길 기도 하셔요,"['조원', '걸리', '길', '기도', '셔요']",0.6138345
9917,9917,교수님 뭔가 좀 웃김,"['뭔가', '웃', '김']",0.506549
9918,9918,근데 성적 받으면 안 웃김ㅜ,"['근데', '성적', '으면', '웃', '김', 'ㅜ']",0.5547998
9919,9919,유일하게 가져간 과목인데 점 준 이유는 팀플이라서이것때매 진짜 탈모왔고 스트레스성  급성 장염은 덤서철 덕분에 나 혼자 생로병사의 비밀 찍음토론 순서 잘못정해지면 당장 다음주가 시험인데  주말 내내 서철만 해야함,"['유일', '가져간', '과목', '인데', '준', '이유', '팀', '플', '라서', '이것', '매', '진짜', '탈모', '왔', '스트레스', '성', '급', '성', '장염', '덤', '서철', '덕분', '혼자', '생로병사', '비밀', '찍', '토론', '순서', '잘못', '정해', '당장', '다음', '주가', '인데', '주말', '내내', '서철', '해야함']",0.0717341
9920,9920, 성적을 가르는 요소 순위로 매겨드림,"['성적', '가르', '요소', '순위', '매겨', '드림']",0.27715254
9921,9921,팀원 ,['팀원'],0.48679894
9922,9922,정치질 ,"['정치', '질']",0.22590894
9923,9923, 인내 ,['인내'],0.6706544
9924,9924, 과제의 성실성,"['성실', '성']",0.45601282
9925,9925,뭐로 점수매기는지 잘 모르겠음본인 열심히했다고 생각했는데 비쁠뜸,"['뭐', '매기', '는지', '겠', '본인', '열심히', '다고', '비', '쁠뜸']",0.08936262
9926,9926,고전읽기 점검 강의요약문 등등 양이 제일 중요하다고 하싱근데 실제로 양보고 채점하셨는지는 잘 모르겠음좀 깐깐하셔서 학생태도에 화내실 때 많음본인은 양 길게 채워서 쓰고 토론열심히 해서 에이쁠 나오긴 했는데 조원들 다 비쁠정도 뜬거보면 같은 조라도 토론할 때 평가 갈리는듯,"['고전', '읽', '점검', '요약', '문', '등등', '양', '제일', '중요', '다고', '하싱', '근데', '실제로', '양', '보고', '채점', '셨', '는지', '겠', '깐깐', '셔서', '학생', '태도', '화내', '실', '본인', '양', '길', '채워서', '쓰', '토론', '열심히', '해서', '이쁠', '긴', '조원', '비', '쁠', '뜬', '조라', '토론', '할', '평가', '갈리', '듯']",0.32012787
9927,9927,철학이라는 정말로 현실에서 맞닥뜨릴까 싶은 것에 대해 다룹니다,"['철학', '라는', '정말로', '현실', '맞닥뜨릴', '까', '대해', '다룹니다']",0.22236213
9928,9928,조원 정말 잘 만나야 합니다,"['조원', '정말', '만나', '야', '합니다']",0.8752903
9929,9929,묻어가는 애들 둘이상 있으면 답없어요,"['묻', '애', '둘', '이상', '으면', '답', '어요']",0.28244096
9930,9930,토론한다는게 솔직히 힘들고요 서철은 조원운빨도 운빨인데 주제운빨도 있는 것같아요,"['토론', '한다는', '솔직히', '힘들', '요', '서철', '조원', '운', '빨', '운', '빨', '인데', '주제', '운', '빨', '아요']",0.59103787
9931,9931,주제가 너무 어렵거나 너무 쉬어도 문제인것 같더라고요,"['주제', '너무', '어렵', '거나', '너무', '쉬', '어도', '인', '더라고요']",0.6094381
9932,9932,가끔 농담도 던지시고 수업은 뭐 철학이라 이해가 안되고요 출결이랑 과제점수로 등급많이 갈려요,"['가끔', '농담', '던지', '뭐', '철학', '라', '이해', '요', '출결', '이랑', '등급', '많이', '갈려', '요']",0.23744327
9933,9933,는 잘 붙여주시는거 같아요,"['붙여', '아요']",0.6158614
9934,9934,심각하게 권위주의적인 모습이 부각됩니다,"['심각', '권위주의', '인', '모습', '부각', '됩니다']",0.11934501
9935,9935,조심하시길 바랍니다,"['조심', '길', '바랍니다']",0.5348186
9936,9936,준비는 많이 해오시고 토론이나 팀과제가 대부분임토론을 준비할 때 본인이 선호하는 쪽으로 유도함,"['준비', '많이', '해', '토론', '팀', '대부분', '임', '토론', '준비', '할', '본인', '선호', '쪽', '유도', '함']",0.8593645
9937,9937,교수님이찬반토론에서자기의견과같은조를격하게옹호하고도와준다,"['찬반', '토론', '자기', '견과', '조', '격하', '옹호', '도와준다']",0.13176778
9938,9938,교수님은 재미있었으나 그냥 주제가 항상 골치 아팠음 개인적 의견임눈에 띄지 않으면 그냥 비플이라고 생각하면 됨,"['재미있', '으나', '그냥', '주제', '항상', '골치', '아팠', '개인', '의견', '임', '눈', '띄', '으면', '그냥', '비플', '라고', '됨']",0.28952467
