Unnamed: 0,like,semester,professor_name,rate,index,lecture_name,url_id,duplicated,duplicated_id,clean_txt,aspect,cnt,1
7752,0,18,신동일,100,9,데이터베이스,536125,0,-1,조모임도 2인 1조 팀플 할때 외에는 없습니다,과제,1,0
7799,2,19,신동일,60,19,데이터베이스,536125,0,-1,"(학생들의 수준을 기본적으로 낮게 보시기 때문에 계속 반복해서 이해시킬려고 노력하심)  무엇보다 가장 좋은점은 중간,기말 시험방식이 너무 컴팩트하기 때문에 좋습니다",시험,1,1
7750,0,18,신동일,100,9,데이터베이스,536125,0,-1,"팀플도 원하면 혼자 할 수도 있기는 한데, 양이 너무 많아서 비추합니다",과제,1,-1
7746,0,20,신동일,80,8,데이터베이스,536125,0,-1,학점은 절평으로 주시고 수강생의 반이상이 A+이고 나머지 반이 A0인걸 볼 수 있음,학점,1,1
7745,0,20,신동일,80,8,데이터베이스,536125,0,-1,일단 온라인수업이었다는걸 감안하면 학생이 열심히 한다는 전재하에 얻어가는게 다른수업에 비해 있는편,수업,1,1
7740,0,20,신동일,100,4,데이터베이스,536125,0,-1,학점 받기 쉬웠는데 비대면이라 그랬던 것 같긴 함,학점,1,1
7739,0,20,신동일,100,4,데이터베이스,536125,0,-1,비대면 수업이라 보충 수업 많이 했고 학생들 피드백 궁금해하심,수업,1,0
7735,0,20,신동일,100,3,데이터베이스,536125,0,-1,일단 신동일 교수님 주전공이라서 배우는 건 나쁘지 않음,교수,1,1
7731,0,20,신동일,100,2,데이터베이스,536125,0,-1,코로나 학기로 온라인수업 대체였는데 너무 꿀강의였다,수업,1,1
7722,2,18,이영렬,20,6,신호및시스템,536120,0,-1,혹시라도 연구실 홍보하시면 학점만 잘챙겨서  뒤도 안돌아보고 나오셈,학점,1,0
7721,2,18,이영렬,20,6,신호및시스템,536120,0,-1,수업은 들을만함,수업,1,1
7718,2,18,이영렬,20,6,신호및시스템,536120,0,-1,무조건 학점 잘따서 타 대학 연구실 가셈,학점,1,0
7716,2,18,이영렬,20,6,신호및시스템,536120,0,-1,하지만 혹시나 대학원을 여기 교수님 연구실로 갈 생각이라면 전혀 다른 사람으로 바뀜에 주의할 것,교수,1,0
7715,2,18,이영렬,20,6,신호및시스템,536120,0,-1,수업 자체로는 매우 등을만한 수업임,수업,1,1
7712,0,20,이영렬,100,5,신호및시스템,536120,0,-1,수업에 대한 열의가 있으셔서 너무 좋았습니다,수업,1,1
7749,0,18,신동일,100,9,데이터베이스,536125,0,-1,과제는 팀플 빼면 거의 없습니다,과제,1,0
8096,0,20,"신하얀, 이태하",100,91,창업과기업가정신1,1870415,0,-1,필수 강의 2개+선택 강연 6개 듣고 감상문은 1번만 쓰면 되는 꿀강,수업,1,1
8756,0,16,황성근,20,74,문제해결을위한글쓰기와발표,536595,0,-1,답정너 교수님 ,교수,1,-1
8754,0,16,황성근,60,73,문제해결을위한글쓰기와발표,536595,0,-1,성적이 잘 나와도 호감가지기 어려움,학점,1,-1
8033,0,20,"신하얀, 이태하",100,52,창업과기업가정신1,1870415,0,-1,온라인으로 들으면 되고 감상문만 쓰면 내는 거라 이시국에 듣기 좋은 강의였음,수업,1,1
8030,0,20,"신하얀, 이태하",100,50,창업과기업가정신1,1870415,0,-1,사실 학점때문에 듣긴 했는데 상당히 유익했고 창업에 대한 정보도 많이 얻었습니다,학점,1,1
8029,0,20,"신하얀, 이태하",100,50,창업과기업가정신1,1870415,0,-1,1학점을 부담없이 가져가기 좋습니다,학점,1,1
8028,0,20,"신하얀, 이태하",100,49,창업과기업가정신1,1870415,0,-1,수업도 유익하고 강의 내용에 대한 감상문도 한번만 쓰면 돼서 너무 편했어요,수업,1,1
8027,0,20,"신하얀, 이태하",100,48,창업과기업가정신1,1870415,0,-1,강의 하나만 골라서 두쪽 분량 채우면 끝,수업,1,0
8026,0,20,"신하얀, 이태하",100,48,창업과기업가정신1,1870415,0,-1,코로나 시기에 들어서 더욱 꿀강의였,수업,1,1
8681,0,18,황성근,100,50,문제해결을위한글쓰기와발표,536595,0,-1,그냥 해오라는 거 꼬박꼬박해오고 수업시간에 질문 몇 번 하면 됨,수업,1,1
8685,0,18,황성근,100,50,문제해결을위한글쓰기와발표,536595,0,-1,어느날 교수님도 친절하시고 질문하면 다 대답해주심,교수,1,1
8022,0,20,"신하얀, 이태하",100,46,창업과기업가정신1,1870415,0,-1,모두 알다시피 꿀강의,수업,1,1
8019,0,20,"신하얀, 이태하",100,44,창업과기업가정신1,1870415,0,-1,필수과목이지만 꿀강입니다 강의틀어놓고 한번만 듣고 감상문 제출하면 패스합니다,수업,1,1
8018,0,20,"신하얀, 이태하",100,43,창업과기업가정신1,1870415,0,-1,필수지만 유용하다 온라인 강의라 편하게 패쓰할 수 있었다,수업,1,1
8014,0,20,"신하얀, 이태하",100,40,창업과기업가정신1,1870415,0,-1,진짜 코로나 시국이라 너무 꿀입니다 평소 대면일때는 수업 신청해서 들으러 가고 늦거나 참석 못하면 바로 논패인데 온라인이라 소감문 하나 작성하면 끝,수업,1,1
8013,0,20,"신하얀, 이태하",100,39,창업과기업가정신1,1870415,0,-1,교필이니까 꼭 해야 하는 강의 이번엔 싸강덕분에 더 쉽게 해낼수있었음,수업,1,1
8012,0,20,"신하얀, 이태하",100,38,창업과기업가정신1,1870415,0,-1,온라인이라 너무 꿀 빨면서 강의 들을 수 있었음,수업,1,1
8010,0,20,"신하얀, 이태하",100,36,창업과기업가정신1,1870415,0,-1,인가 하나 제출하면 끝코로나 끝나서 강연 들으러 다니면 좀 빡셀듯 1학점이라서,학점,1,0
8686,0,18,황성근,100,50,문제해결을위한글쓰기와발표,536595,0,-1,다만 글쓰기나 평전을 수업시간에 하나하나 첨삭해주시는데 그게 너무 지루했음,수업,1,-1
8692,0,18,황성근,100,50,문제해결을위한글쓰기와발표,536595,0,-1,"조금만 열심히 하면, 학점 쉽게 잘 받아갈수 있습니다 진짜",학점,1,1
8005,0,20,"신하얀, 이태하",100,34,창업과기업가정신1,1870415,0,-1,과제는 강연 한편 듣고 그거에 대해 감상문 ,과제,1,0
8003,0,20,"신하얀, 이태하",100,33,창업과기업가정신1,1870415,0,-1,막판에 온라인 강의를 다 지운적이 있어 낭패본 사람들이 있었다,수업,1,0
8001,0,20,"신하얀, 이태하",100,32,창업과기업가정신1,1870415,0,-1,강의 다듣고 정리본 2페이지쓰면 바로 패스달아서 당뇨병걸릴뻔,수업,1,1
7995,0,20,"신하얀, 이태하",100,29,창업과기업가정신1,1870415,0,-1,유익한데 완전 꿀강의 감상문 2페이지만 쓰면 됨,수업,1,1
8694,0,18,황성근,80,51,문제해결을위한글쓰기와발표,536595,0,-1,일단 쓰니는 A+받앗는데 조원들 잘만나야함  진짜  내가 아무리 열심히 해도 혼자서 하긴 넘나 힘듦 사실  내가 한 부분도 잇긴 햇지만 일단 팀원 그지같은조는 레알 답 없었,과제,1,0
8697,0,18,황성근,80,52,문제해결을위한글쓰기와발표,536595,0,-1,교수님 자체는 좋으신 분임,교수,1,1
8698,0,18,황성근,80,52,문제해결을위한글쓰기와발표,536595,0,-1,그리고 팀운 제일 중요함,과제,1,0
7993,0,20,"신하얀, 이태하",100,27,창업과기업가정신1,1870415,0,-1,교수님도 너무 좋다,교수,1,1
8680,0,18,황성근,100,50,문제해결을위한글쓰기와발표,536595,0,-1,팀원 잘 만나고 본인의 노력 조금만 더 한다면 A+ 쉽게 받을 수 있음,과제,1,1
8679,0,18,황성근,80,49,문제해결을위한글쓰기와발표,536595,0,-1,열심히 듣고 과제제출 꼬박꼬박하면 ,과제,1,0
8040,0,20,"신하얀, 이태하",100,55,창업과기업가정신1,1870415,0,-1,목록 한번 보시고 '이 강사 수업이 눈길이 간다' 싶으면 그 수업 들으면서 내용을 메모장에 옮겨 쓰세요,수업,1,0
8044,0,20,"신하얀, 이태하",100,56,창업과기업가정신1,1870415,0,-1,코로나 꿀강의,수업,1,1
8091,0,20,"신하얀, 이태하",100,87,창업과기업가정신1,1870415,0,-1,싸강이라 듣기도 편하고 매 강의 알찬 내용이 가득했습니다,수업,1,1
8090,0,20,"신하얀, 이태하",100,86,창업과기업가정신1,1870415,0,-1,쉽게 1학점 챙겨가기,학점,1,1
8087,0,20,"신하얀, 이태하",100,85,창업과기업가정신1,1870415,0,-1,매우매우 꿀강의 이번에 싸강이라 더욱 좋았다,수업,1,1
8086,0,20,"신하얀, 이태하",100,84,창업과기업가정신1,1870415,0,-1,감상문 한 번만 쓰면 되고  강연하시는 분들 강의도 좋아서 부담스럽지 않게 무난히 들을 수 있었음,수업,1,1
8085,0,20,"신하얀, 이태하",100,84,창업과기업가정신1,1870415,0,-1,꿀강의,수업,1,1
8084,0,20,"신하얀, 이태하",80,83,창업과기업가정신1,1870415,0,-1,코로나19로 인해 대면강의를 하지 못한게 아쉬운 강의,수업,1,0
8083,0,20,"신하얀, 이태하",80,83,창업과기업가정신1,1870415,0,-1,다양한 분야의 사람들을 만나볼 수 있는 유익한 강의였습니다,수업,1,1
8081,0,20,"신하얀, 이태하",100,81,창업과기업가정신1,1870415,0,-1,의무로 듣는 분들도 계시지만 어쨌거나 딱 1학점짜리 패논패 수준,학점,1,1
8671,0,18,황성근,20,46,문제해결을위한글쓰기와발표,536595,0,-1,(성적 낮아서 열폭하는 것 아님 A+ 받음),학점,1,0
8077,0,20,"신하얀, 이태하",100,78,창업과기업가정신1,1870415,0,-1,강의 내용이 도움이 정말 많이 될 것 같아요,수업,1,1
8075,0,20,"신하얀, 이태하",100,77,창업과기업가정신1,1870415,0,-1,"개인적으로 강연내용도 너무 좋았고, 패논패라서 부담도 적었던 수업",수업,1,1
8074,0,20,"신하얀, 이태하",100,76,창업과기업가정신1,1870415,0,-1,두페이지 감상문으로 1학점 따기 정말 좋은 과목,학점,1,1
7991,0,20,"신하얀, 이태하",100,26,창업과기업가정신1,1870415,0,-1,시험도 없고 다 좋은데 왜 이게 필수과목인지 모르겠다이정도 꿀강이면 필수 아니어도 다 들을텐데,시험,1,1
8072,0,20,"신하얀, 이태하",100,74,창업과기업가정신1,1870415,0,-1,한번만 감상문적어내는거라 통과하는 것도 쉬움 또 온라인 강의여서 더 꿀강임,수업,1,1
8068,0,20,"신하얀, 이태하",100,70,창업과기업가정신1,1870415,0,-1,뭐 신청 안해도 되고 출석 채우고 강의후기 써내면 끝,수업,1,0
8673,0,18,황성근,80,48,문제해결을위한글쓰기와발표,536595,0,-1,교수님 글쓰는데 깐깐하시고 주관이 확고하심,교수,1,0
8674,0,18,황성근,80,48,문제해결을위한글쓰기와발표,536595,0,-1,그래도 다른 교수님들에 비해서 너그러운 편,교수,1,1
8065,0,20,"신하얀, 이태하",100,68,창업과기업가정신1,1870415,0,-1,큰 부담 없이 들을 수 있는  좋은 강의입니다,수업,1,1
8061,0,20,"신하얀, 이태하",100,66,창업과기업가정신1,1870415,0,-1,초청된 분들 강의들 하나하나 다 유익했고 더 열심히 살아야겠다 느끼게 했던 강의였,수업,1,1
8055,0,20,"신하얀, 이태하",100,63,창업과기업가정신1,1870415,0,-1,강의만 제때 듣고 감상문 한 번만 하면 됨,수업,1,0
8054,0,20,"신하얀, 이태하",100,63,창업과기업가정신1,1870415,0,-1,학점 따기는 정말 쉽다,학점,1,1
8052,0,20,"신하얀, 이태하",100,61,창업과기업가정신1,1870415,0,-1,온라인 수업이라 3번까지 결석괜찮고 감상문도 모든주차중 골라서 1개만 쓰면되는꿀,수업,1,1
8051,0,20,"신하얀, 이태하",100,60,창업과기업가정신1,1870415,0,-1,초반 강의때 감상문 써서 제출하고 그냥 수업 틀어놓기만 하면 돼서 편하게 들을 수 있었습니당,수업,1,1
8047,0,20,"신하얀, 이태하",100,58,창업과기업가정신1,1870415,0,-1,비대면으로 인해 빨리 보고서 쓰고 그 뒤에는 강의 보지도 않음,수업,1,0
8046,0,20,"신하얀, 이태하",100,58,창업과기업가정신1,1870415,0,-1,패논패 1학점,학점,1,1
8045,0,20,"신하얀, 이태하",100,57,창업과기업가정신1,1870415,0,-1,말해 뭐합니까 최고의 강의감상문 하나만 쓰면 끝,수업,1,1
8071,0,20,"신하얀, 이태하",100,73,창업과기업가정신1,1870415,0,-1,"다만 온라인으로 진행이 되었는데, 촬영화질과 녹음품질이 너무 나빠서 강의관람 만족도가 떨어지는 부분이 있었습니다",수업,1,-1
8755,0,16,황성근,20,74,문제해결을위한글쓰기와발표,536595,0,-1,이 강의 때문에 너무 스트레스받아서 2학기 전체를 말아먹었다고봐도 무방하다 ,수업,1,-1
7990,1,20,"신하얀, 이태하",100,25,창업과기업가정신1,1870415,0,-1,가능하면 첫 강의에 감상문 끝내세요 나도 그렇게 해서 꿀 빰,수업,1,1
7984,0,20,"신하얀, 이태하",100,19,창업과기업가정신1,1870415,0,-1,코로나여서 듣기 편한 강의였고 싸강으로 진행된다면 무조건 들으세요,수업,1,1
8724,3,17,황성근,20,61,문제해결을위한글쓰기와발표,536595,0,-1,이 수업 다시는 듣고 싶지 않음,수업,1,-1
8727,0,17,황성근,80,62,문제해결을위한글쓰기와발표,536595,0,-1,"생각보다 나쁘지 않았던 교수님 별로 깐깐한지도, 마지막에 저널도 다 빼주심 기간 힘들다고 글쓰는 기간늘려주고",교수,1,1
8733,1,17,황성근,20,67,문제해결을위한글쓰기와발표,536595,0,-1,성적은 잘나왔지만 1학기가 어둠의 터널같았고잘 견뎌낸 나를 위해 칭찬하고싶음,학점,1,1
8734,0,17,황성근,20,68,문제해결을위한글쓰기와발표,536595,0,-1,아니 과제점수 발표횟수 나랑 비슷하게 한사람은  에이쁠 주고 나는 왜 비제로인데,과제,1,0
8736,0,17,황성근,60,69,문제해결을위한글쓰기와발표,536595,0,-1,올해 처음으로 기말시험 생김^^ 왜 하필 우리때부터,시험,1,0
8740,0,17,황성근,60,69,문제해결을위한글쓰기와발표,536595,0,-1,팀과제는 총 3번이었는데 3번째 과제때 조를 바꿈,과제,1,0
8742,0,17,황성근,60,69,문제해결을위한글쓰기와발표,536595,0,-1,여튼 조원 잘만나는게 중요하고 마지막은 팀플보단 그냥 자료조사만 나눠서 하고  개인 글쓰기가 더 중요한거라 바뀐 조에는 트롤이 있었지만 그냥 그려려니하고 자료 다시 찾아서 내껀 내가 챙김,과제,1,0
8743,0,17,황성근,60,69,문제해결을위한글쓰기와발표,536595,0,-1,수업시간 질문도 안했는데 에이쁠 받아서 기쁘지만 다신 듣고싶지 않다(  ) 해방이다,수업,1,-1
7927,0,20,Abolghasem Sadeghi-Niaraki,20,0,소프트웨어특강1,1950475,0,-1,세종대 퇴출 1순위 교수 아닌 날로먹는 외노자,교수,1,-1
7926,0,20,Nhu Ngoc DAO,80,0,무선통신,2100277,0,-1,위는 비대면수업 때의 형식이고 강의 들을 필요없이 PPT 꼼꼼히 읽고 논문 발표 비중이 크기에 영어실력이 중요합니다,수업,1,0
7923,0,19,유영환,100,2,무선통신,536145,0,-1,진짜 이 교수님은 공부한 곳에서만 내셔서 필기 진짜 다 외워가면 웬만하면 a 맞을 수 있는거 같음,교수,1,1
7920,0,20,유영환,100,1,무선통신,536145,0,-1,조금만 생각해서 공부하면 0점 나올일 절대 없고 3번의 시험중에 하나라도 잘받아 놓으면 대충 b+은 보장된다고 보면됨,시험,1,1
7919,0,20,유영환,100,1,무선통신,536145,0,-1,4문제 정도의 계산하는 풀이 문제임(난이도 조금있음)암기문제가 아니기때문에 교안 대충보고 시험보면 정말 0점나옴 (0점 받는사람 진짜 많음)무조건 내용을 암기가 아니라 이해하고 가야함,시험,1,0
7918,0,20,유영환,100,1,무선통신,536145,0,-1,강의력도 정말 좋으시고 내용이 마냥 쉽지는 않지만 항상 수업시작 20분정도는 전 내용 복습이라 이해를 못해서 못따라갈 일은 거의 없음(진짜 공부 1도 안하는 애들은 제외),수업,1,1
7913,0,18,박기호,80,0,임베디드시스템,536144,0,-1,시험이 포괄적이고 개념적인 것들을 물어보는 스타일이라 잘 모르면 어려울 수 있음,시험,1,0
7912,0,19,Muhammad Raheel Bhutta,100,0,HCI개론,2022553,0,-1,블랙보드 활용 잘 안하셔서 공지사항 들으려면 수업을 그래도 잘 나가야합니다,수업,1,0
7911,0,19,Muhammad Raheel Bhutta,100,0,HCI개론,2022553,0,-1,항번만 읽고 가도 성적받기 꿀이었습니다,학점,1,1
7910,0,19,Muhammad Raheel Bhutta,100,0,HCI개론,2022553,0,-1,"외국인 비율많은 수업인데, 외국인이고 한국인이고 아무도 수업을 안들음",수업,1,-1
7908,0,21,김용국,40,1,HCI개론,857048,0,-1,강의 자료는 도움 안됨,수업,1,-1
7906,0,21,김용국,40,1,HCI개론,857048,0,-1,이번학기도 어김없이 시험 얘기도 없다가 동영상 찍어올리기로 대체함,시험,1,-1
8747,0,17,황성근,60,70,문제해결을위한글쓰기와발표,536595,0,-1,교수님 눈에 띄게 열심히 하고 있으면 점수 잘 주심,교수,1,1
8748,0,17,황성근,60,70,문제해결을위한글쓰기와발표,536595,0,-1,에이플 받았당 룰루,과제,1,1
8749,0,14,황성근,20,71,문제해결을위한글쓰기와발표,536595,0,-1,강의 평가를 보니 아직도 안바뀌셨네요,수업,1,0
7904,0,20,김용국,100,0,HCI개론,857048,0,-1,사실 수업이 좋은건아니고 여유있는 꿀전선으로,수업,1,1
8750,0,14,황성근,20,71,문제해결을위한글쓰기와발표,536595,0,-1,예전에도 이렇게 수업하셔서  학사정보 강평에도 점수가 낮으셨습니다,수업,1,-1
8723,3,17,황성근,20,61,문제해결을위한글쓰기와발표,536595,0,-1,그냥 수업자체가 별로임,수업,1,-1
8722,0,17,황성근,80,60,문제해결을위한글쓰기와발표,536595,0,-1,그냥 싸강 퀴즈출결 잊지말고 신경쓰고 오프라인에서도 글 꽉꽉 채워 열심히 쓰면 좋은 학점 받을 수 있음,학점,1,1
8716,0,17,황성근,80,57,문제해결을위한글쓰기와발표,536595,0,-1,아 물론 팀원이 아주 중요합니다,과제,1,0
8715,0,17,황성근,80,57,문제해결을위한글쓰기와발표,536595,0,-1,"글쓰기와 자료 분석 및 정리, 그리고 토론 으로 글쓰기가 익숙치 않은 학생들에게 조금 어려운 수업이라고 생각될 수 있을 것 같습니다",수업,1,-1
7983,0,20,"신하얀, 이태하",100,18,창업과기업가정신1,1870415,0,-1,과제도 한번만 제출하면 되기 때문에 신청만 한다면 패스는 쉬움,과제,1,1
7980,0,20,"신하얀, 이태하",100,17,창업과기업가정신1,1870415,0,-1,졸업 전 필수 과목 중 가장 꿀과목임 영상 틀어놓기만 하면 되고 감상문 딱 한 번만 제출하면 1학점 받고 졸업 요건도 이수,학점,1,1
7979,0,20,"신하얀, 이태하",100,16,창업과기업가정신1,1870415,0,-1,강의 전부 다 흥미로웠고 감상문 2페이지만 쓰면 되는거여서 편했습니다,수업,1,1
7978,0,20,"신하얀, 이태하",100,16,창업과기업가정신1,1870415,0,-1,비대면이라 전체 강의 중 감상문 하나만 내면 됐어요,수업,1,0
7975,1,20,"신하얀, 이태하",100,13,창업과기업가정신1,1870415,0,-1,과제 한번만 제대로 제출하면 패스가능,과제,1,1
7974,1,20,"신하얀, 이태하",100,13,창업과기업가정신1,1870415,0,-1,비대면일때 들으세요 정말 꿀강의입니다,수업,1,1
7973,0,20,"신하얀, 이태하",100,12,창업과기업가정신1,1870415,0,-1,소감문 1개만 작성하면 되는데 그냥 강의 초반에 미리 써놓고 후에 영상 출석만 하면 그냥 패스,수업,1,1
7970,0,20,"신하얀, 이태하",100,10,창업과기업가정신1,1870415,0,-1,다들 말하듯이 코로나때 개꿀 강의입니다 한학기중 아무때나 소감문 하나써서 제출하고 p받으면 끝,수업,1,1
7966,1,20,"신하얀, 이태하",100,7,창업과기업가정신1,1870415,0,-1,다양한 분야에서 창업하신 분들의 이야기를 듣고 감상문을 쓰는걸로 1학점 챙길 수 있음,학점,1,1
7965,0,20,"신하얀, 이태하",100,6,창업과기업가정신1,1870415,0,-1,1학점 남으면 꼭 들으세요,학점,1,1
8700,1,18,황성근,20,53,문제해결을위한글쓰기와발표,536595,0,-1,학점 주는 기준을 도무지 알 수 없는 쓰레기 같은 과목,학점,1,-1
8701,0,18,황성근,100,54,문제해결을위한글쓰기와발표,536595,0,-1,교수님께서 글쓰기에 대해서는 깐깐할때도 있으시지만 되게 따뜻하신 분이십니다,교수,1,1
7985,0,20,"신하얀, 이태하",100,20,창업과기업가정신1,1870415,0,-1,과제 한 번 내고 출석 챙기면 끝이고내용도 괜찮음,과제,1,1
8702,0,18,황성근,100,54,문제해결을위한글쓰기와발표,536595,0,-1,열심히하면 좋은 학점 가능해요,학점,1,1
7957,0,20,"신하얀, 이태하",100,0,창업과기업가정신1,1870415,0,-1,출석과 과제 1번만 챙기면 쉽게 패스 가져갈 수 있습니다,과제,1,1
7956,0,20,"신하얀, 이태하",100,0,창업과기업가정신1,1870415,0,-1,"졸업하기 위해서는 필수로 들어야 하는 과목이고, 더욱이 코로나로 인해 비대면 수업으로 진행될 때 반드시 들어야 하는 과목입니다",수업,1,1
7954,15,19,권경중,20,0,세종사회봉사1,1928703,0,-1,"노동력 착취과목, 교수 문제는 없는데 학교 문제임",교수,1,-1
7953,0,20,나중채,80,0,졸업연구및진로1,1628372,0,-1,교수님과 면담도 하고시키는 것 하면 됩니다     크게 어려운건 없어요,교수,1,1
7952,0,20,유성준,20,3,기계학습,2100167,0,-1,"오류투성이 영상, 재탕영상의느낌, 코드오류가득한 과제소스, 책은 몇권을 사야하는건지",과제,1,-1
7947,0,20,유성준,40,2,기계학습,2100167,0,-1,"과제는 매주 나오긴 하는데, 책에 있는 코드를 거의 그대로 복붙하는 식이라 크게 어렵진 않음",과제,1,0
7946,0,20,유성준,40,2,기계학습,2100167,0,-1,"다만 교재 내용을 90% 정도 그대로 읽는 식이라, 강의에 큰 의미는 없는 듯",수업,1,-1
7945,0,20,유성준,40,2,기계학습,2100167,0,-1,교수님 목소리가 좋다,교수,1,1
8709,0,16,황성근,40,56,문제해결을위한글쓰기와발표,536595,0,-1,그리고 과제 확인을 제 때 안 하시고 종강 후에 과제에 문제가 있으니 다시 제출하라는 문자 받음,과제,1,-1
7943,0,20,유성준,60,1,기계학습,2100167,0,-1,"교수님이 사전에 1등학생 점수를 100점으로 기준으로 점수낸다고 했는데, 내가 실제로 문제 반도 못풀었는데 90점대 나온거 보면 다른애들도 다 같이 망한것 같음",교수,1,0
7939,0,20,유성준,60,1,기계학습,2100167,0,-1,시험은 기말 한번 봤는데 시험을 이렇게 볼 줄은 상상도 못했다  정의문제 쓰는것도 있었고,시험,1,0
8714,0,17,황성근,80,57,문제해결을위한글쓰기와발표,536595,0,-1,그냥 과제만 주마다 한번씩 내주셨습니다,과제,1,0
8704,0,18,황성근,40,55,문제해결을위한글쓰기와발표,536595,0,-1,글 쓰기를 하는데 교수 생각이랑 우리 생각이랑 다른데 또 그걸 강요해서 처음부터 다 갈아 엎었음,교수,1,0
3690,2,19,권오진,80,8,확률및랜덤변수,1628438,0,-1,기말어렵다,시험,1,0
6991,0,20,김도년,100,4,C프로그래밍및실습,1628644,0,-1,동영상 강의 듣고 같이 실습 위주로 수업을 진행하십니다,수업,1,0
9233,0,19,이유진,100,61,문제해결을위한글쓰기와발표,1788457,0,-1,그리고 정이 많이 들었던 강의이기도 해요,수업,1,1
6273,0,19,박상일,80,17,문제해결및실습:C++,1628315,0,-1,수업 잘 들으면 쫓아갈 수 있는데 졸려요,수업,1,0
6272,0,19,박상일,80,17,문제해결및실습:C++,1628315,0,-1,수업 진짜 잘하시는데 졸립니다,수업,1,1
6269,1,19,박상일,80,16,문제해결및실습:C++,1628315,0,-1,"중간, 필기 고사인 C++ 이론까지는 설명을 아주 잘해주십니다",시험,1,1
10038,0,17,Michael Andrew Dirks,100,35,English Listening Practice 1,1628715,0,-1,칼수업 매주 프린트 한장끝나면  바로 강의끝난다 강의시간 다 채운적이 거의 없는듯 꿀,수업,1,1
10041,0,20,Julian Kibum Chung,60,0,English Listening Practice 1,1628708,0,-1,학점을 완전 퍼주신 것 같습니다평소에 본인 영어실력이 어느정도 괜찮다면 걱정안하셔도 됩니다역으로 말하자면,학점,1,1
10042,0,20,Julian Kibum Chung,60,0,English Listening Practice 1,1628708,0,-1,수업에서 얻어갈건 없습니다,수업,1,-1
6266,1,19,박상일,100,15,문제해결및실습:C++,1628315,0,-1,"다만, MFC부터 수업 속도를 한 번 놓치면 따라가기 힘들다는 점",수업,1,-1
6265,1,19,박상일,100,15,문제해결및실습:C++,1628315,0,-1,교수님은 정말 좋다,교수,1,1
6264,0,19,박상일,100,14,문제해결및실습:C++,1628315,0,-1,MFC는 진짜 한 번 따라잡지 못하면 답이 없으니 모르겠으면 꼭 교수님한테 물어보세요,교수,1,1
6262,0,19,박상일,100,14,문제해결및실습:C++,1628315,0,-1,1차고사 2차고사 다맞고 마지막 기말고사인 3차고사 2개만 풀어도 A+ 나올겁니다,시험,1,1
6261,0,19,박상일,100,14,문제해결및실습:C++,1628315,0,-1,교수님이 워낙 나긋나긋하게 말하셔서 졸릴 수 있으나 설명만큼은 차분하게 잘 해주십니다,교수,1,1
6260,0,19,박상일,100,14,문제해결및실습:C++,1628315,0,-1,다음번 C++ 수업부터는 2차고사인 필기가 조금 까다로워진다고 들었습니다,수업,1,0
6259,0,19,박상일,100,14,문제해결및실습:C++,1628315,0,-1,"MFC부터는 많은 사람들이 포기를 하기 때문에 다 풀려고 하기 보다는 1, 2문제에 초점을 맞추어 기말고사를 대비하는 것이 훨씬 도움 될 겁니다",시험,1,0
10043,0,20,Julian Kibum Chung,60,1,English Listening Practice 1,1628708,0,-1,과제는 없었습니다,과제,1,0
10044,0,20,Julian Kibum Chung,60,1,English Listening Practice 1,1628708,0,-1,코로나 학기라 팀플 없었습니다,과제,1,0
6256,0,19,박상일,100,14,문제해결및실습:C++,1628315,0,-1,절대 절대 절대 절대 추가여석 안열어주시는 교수님이예요,교수,1,0
6255,1,19,박상일,80,13,문제해결및실습:C++,1628315,0,-1,기말 0점인데도 B0나온 거 보면 열심히만 하면 A0정도는 챙길 수 있을 듯 합니다,시험,1,1
10046,0,20,Julian Kibum Chung,60,1,English Listening Practice 1,1628708,0,-1,중간기말은 퀴즈형식으로 3번 봤습니다,시험,1,0
10047,0,20,Julian Kibum Chung,60,1,English Listening Practice 1,1628708,0,-1,미니토익과 모의토익 점수가 학점에 꽤 중요한 영향을 미치는 것 같습니다,학점,1,0
10050,0,20,Julian Kibum Chung,100,3,English Listening Practice 1,1628708,0,-1,개인적으로 교수님께서 알려주시는 토익리스닝 부분 팁들 문제 풀 때 도움 되어서 만족합니다,교수,1,1
10052,0,20,Julian Kibum Chung,100,3,English Listening Practice 1,1628708,0,-1,"미니토익, 모의토익 점수가 학점에 영향을 많이 끼친 것 같습니다",학점,1,0
10053,0,20,Julian Kibum Chung,60,4,English Listening Practice 1,1628708,0,-1,영어 진짜 못해서 걱정했는데 걱정할 필요가 없었어요 편하게 들을 수 있는 강의였습니다,수업,1,1
10055,0,20,Julian Kibum Chung,80,6,English Listening Practice 1,1628708,0,-1,출결 중간고사 기말고사 모의토익 미니토익 챙겨야 하는게 많으니 잘 챙겨서 하셔야 해요,시험,1,0
6249,1,19,박상일,100,12,문제해결및실습:C++,1628315,0,-1,컴공은 C++이 전선 3학점인데 소웨는 전필 4학점이더라구요,학점,1,0
6245,0,19,박상일,100,11,문제해결및실습:C++,1628315,0,-1,"열심히 한 만큼 성적이 나오는 과목이긴 한데, MFC에서 진짜 어려워지니 맘 단단히 먹으시길",학점,1,0
6274,0,19,박상일,80,17,문제해결및실습:C++,1628315,0,-1,수업 속도도 빠릅니다,수업,1,-1
6244,0,19,박상일,100,11,문제해결및실습:C++,1628315,0,-1,C++만 배우고 싶다면 듣기 애매한 수업입니다,수업,1,-1
