,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,like,semester,professor_name,rate,index,lecture_name,url_id,duplicated,duplicated_id,clean_txt,aspect,cnt,label,token,score
5210,5210,230,9971.0,1.0,20.0,Michael Andrew Dirks,80,0,English Listening Practice 1,1628715,1,2266,과제도 미리미리 하면 부담 없을 정도였다(몰아서 했더니 좀 힘들었음),과제,2,1.0,과제 도 미리미리 면 부담 정도 다 몰 아서 했 더니 좀 힘들,0
5211,5211,231,9971.0,1.0,20.0,Michael Andrew Dirks,80,0,English Listening Practice 1,1628715,1,2266,교수님 강의하시면서 가끔 강아지 보여주셨는데 넘 귀여웠다,교수,1,,교수 님 강의 시 면서 가끔 강아지 보여 셨 는데 넘 귀여웠 다,-1
5212,5212,232,9971.0,1.0,20.0,Michael Andrew Dirks,80,0,English Listening Practice 1,1628715,1,2266,중간기말은 쉬운 편이었고,시험,3,,중간 기말 쉬운 편,-1
5213,5213,233,9972.0,0.0,20.0,Michael Andrew Dirks,100,1,English Listening Practice 1,1628715,1,2267,수업 금방 끝내시고 ,수업,2,,수업 금방 끝내 시,1
5214,5214,234,9972.0,0.0,20.0,Michael Andrew Dirks,100,1,English Listening Practice 1,1628715,1,2267,중간기말 시험 쉬운편입니다,시험,1,,중간 기말 시험 쉬운 편 입니다,-1
5215,5215,235,9977.0,0.0,20.0,Michael Andrew Dirks,100,3,English Listening Practice 1,1628715,1,2268,수업도 재미있습니다,수업,2,,수업 도 재미있,1
5216,5216,236,9977.0,0.0,20.0,Michael Andrew Dirks,100,3,English Listening Practice 1,1628715,1,2268,교수님 친절하시고,교수,1,,교수 님 친절 시,1
5217,5217,237,9982.0,0.0,20.0,Michael Andrew Dirks,100,6,English Listening Practice 1,1628715,1,2269,과제는 미루면 생각보다 많아짐,과제,2,,과제 미루 면 생각 보다 많 아 짐,1
5218,5218,238,9982.0,0.0,20.0,Michael Andrew Dirks,100,6,English Listening Practice 1,1628715,1,2269,교수님 친절하시고,교수,1,,교수 님 친절 시,1
5219,5219,239,9985.0,0.0,20.0,Michael Andrew Dirks,100,8,English Listening Practice 1,1628715,1,2270,싸강이라 그런지 수업 짧고 좋았음 강아지 귀여움,수업,2,,싸 강 라 그런지 수업 짧 좋 았 강아지 귀여움,1
5220,5220,240,9985.0,0.0,20.0,Michael Andrew Dirks,100,8,English Listening Practice 1,1628715,1,2270,강아지 귀여움,수업,2,,강아지 귀여움,1
5221,5221,241,9985.0,0.0,20.0,Michael Andrew Dirks,100,8,English Listening Practice 1,1628715,1,2270,시험은 2번 치는데 쉬운편인 것 같고,시험,1,,시험 번 치 데 쉬운 편 인,-1
5222,5222,242,9988.0,0.0,20.0,Michael Andrew Dirks,100,10,English Listening Practice 1,1628715,1,2271,마이크 교수님 최고에요 싸강이었는데 수업 풀로 안하시고 굉장히 빨리끝내주심,교수,1,,마이크 교수 님 최고 요 싸 강 는데 수업 풀로 안 시 굉장히 빨리 끝내 주심,1
5223,5223,243,9988.0,0.0,20.0,Michael Andrew Dirks,100,10,English Listening Practice 1,1628715,1,2271,마이크 교수님 최고에요 싸강이었는데 수업 풀로 안하시고 굉장히 빨리끝내주심,수업,2,,마이크 교수 님 최고 요 싸 강 는데 수업 풀로 안 시 굉장히 빨리 끝내 주심,1
5224,5224,244,9991.0,0.0,20.0,Michael Andrew Dirks,100,11,English Listening Practice 1,1628715,1,2272,실제 시험 수준 또한 쉬운 수준이라 모토에서 성적이 많이 갈림,시험,1,,실제 시험 수준 또한 쉬운 수준 라 모토 에서 성적 많이 갈림,0
5225,5225,245,9991.0,0.0,20.0,Michael Andrew Dirks,100,11,English Listening Practice 1,1628715,1,2272,모토에서 성적이 많이 갈림,학점,2,,모토 에서 성적 많이 갈림,0
5226,5226,246,9991.0,0.0,20.0,Michael Andrew Dirks,100,11,English Listening Practice 1,1628715,1,2272,그냥 영어 공부 하고싶은 분들은 강의들으면서 책 풀면됨 싸강이라 그냥 답지보고 책 체크 해놓고 검사받았음,수업,3,,그냥 영어 공부 싶 분 강의 들으면서 책 풀 면 됨 싸 강 라 그냥 답 책 체크 해 놓 검사 받 았,0
5227,5227,247,9993.0,0.0,19.0,Michael Andrew Dirks,60,12,English Listening Practice 1,1628715,1,2273,매주팀플 끝까지팀플 그냥 팀 잘만나면 무난한 수업임,과제,1,,매주 팀 플 끝 까지 팀 플 그냥 팀 잘 만나 면 무난 수업 임,0
5228,5228,248,9993.0,0.0,19.0,Michael Andrew Dirks,60,12,English Listening Practice 1,1628715,1,2273,수업 빨리끝내주셔서 좋음,수업,2,,수업 빨리 끝내 셔서 좋,1
5229,5229,249,9996.0,0.0,19.0,Michael Andrew Dirks,100,13,English Listening Practice 1,1628715,1,2274,두번의 구두시험과 한번의 리스닝 평가가 있다,시험,2,,두 번 의 구두 시험 과 번 의 리스닝 평가 다,0
5230,5230,250,9996.0,0.0,19.0,Michael Andrew Dirks,100,13,English Listening Practice 1,1628715,1,2274,"총 4번 그룹과제가 있고, 한번의 개인과제, 두번의 구두시험과 한번의 리스닝 평가가 있다",과제,1,,총 번 그룹 과제 번 의 개인 과제 두 번 의 구두 시험 과 번 의 리스닝 평가 다,0
5231,5231,251,10004.0,0.0,19.0,Michael Andrew Dirks,100,16,English Listening Practice 1,1628715,1,2275," 대신 조원이나 타인에게 피해가 갈 만한 행동, 결석, 출결 같은 경우에는 엄격하십니다 외국인교수님 특징인 것 같습니다",교수,1,,대신 조원 이나 타인 에게 피해 갈 만 행동 결석 출결 경우 엄격 십니다 외국인 교수 님 특징 인,-1
5232,5232,252,10004.0,0.0,19.0,Michael Andrew Dirks,100,16,English Listening Practice 1,1628715,1,2275,수업에 적극적으로 참여하면 매우 좋습니다,수업,2,,수업 적극 적 으로 참여 면 매우 좋,1
5233,5233,253,10008.0,1.0,19.0,Michael Andrew Dirks,100,17,English Listening Practice 1,1628715,1,2276,과제도 쉽고,과제,1,,과제 도 쉽,1
5234,5234,254,10008.0,1.0,19.0,Michael Andrew Dirks,100,17,English Listening Practice 1,1628715,1,2276,수업 열심히 참여하면 성적 잘 나와요,학점,2,,수업 열심히 참여 면 성적 잘 나와요,-1
5235,5235,255,10011.0,1.0,19.0,Michael Andrew Dirks,80,19,English Listening Practice 1,1628715,1,2277,수업도 일찍 끝내시고,수업,2,,수업 도 일찍 끝내 시,1
5236,5236,256,10011.0,1.0,19.0,Michael Andrew Dirks,80,19,English Listening Practice 1,1628715,1,2277,과제도 간단하고 진짜 좋으심,과제,1,,과제 도 간단 진짜 좋 으,1
5237,5237,257,10014.0,0.0,18.0,Michael Andrew Dirks,100,21,English Listening Practice 1,1628715,1,2278,과제 부담 없고,과제,1,,과제 부담,1
5238,5238,258,10014.0,0.0,18.0,Michael Andrew Dirks,100,21,English Listening Practice 1,1628715,1,2278,정말 수업이 재밌음,수업,2,,정말 수업 재밌,1
5239,5239,259,10021.0,0.0,18.0,Michael Andrew Dirks,100,25,English Listening Practice 1,1628715,1,2279,이 교수님 수업 듣는거만으로도 감사했을 정도,수업,2,,교수 님 수업 듣 거 만 으로 도 감사 했 정도,1
5240,5240,260,10021.0,0.0,18.0,Michael Andrew Dirks,100,25,English Listening Practice 1,1628715,1,2279,이 교수님 수업 듣는거만으로도 감사했을 정도,교수,1,,교수 님 수업 듣 거 만 으로 도 감사 했 정도,1
5241,5241,261,10022.0,1.0,18.0,Michael Andrew Dirks,100,26,English Listening Practice 1,1628715,1,2280,과제가 간단함,과제,2,,과제 간단,0
5242,5242,262,10022.0,1.0,18.0,Michael Andrew Dirks,100,26,English Listening Practice 1,1628715,1,2280,이엘피 최고교수님 그냥 빛이시다,교수,1,,엘피 최고 교수 님 그냥 빛 시 다,1
5243,5243,263,10022.0,1.0,18.0,Michael Andrew Dirks,100,26,English Listening Practice 1,1628715,1,2280,수업 일찍 끝남 그저 빛,수업,3,,수업 일찍 끝 남 그저 빛,1
5244,5244,264,10023.0,0.0,18.0,Michael Andrew Dirks,100,27,English Listening Practice 1,1628715,1,2281,아니 학점을 이렇게까지 주시다니 감사합니다,학점,1,,학점 이렇게 까지 시 다니 감사 합니다,1
5245,5245,265,10023.0,0.0,18.0,Michael Andrew Dirks,100,27,English Listening Practice 1,1628715,1,2281,수업은 물론 최고입니다,수업,2,,수업 물론 최고 입니다,1
5246,5246,266,10032.0,0.0,18.0,Michael Andrew Dirks,100,31,English Listening Practice 1,1628715,1,2282,일괄과제 음청많으니 미리미리하세요,과제,1,,일괄 과제 음청 많 으니 미리미리,0
5247,5247,267,10032.0,0.0,18.0,Michael Andrew Dirks,100,31,English Listening Practice 1,1628715,1,2282,미리 미리 할 것 안 그럼 시험기간 때 f 나오는지안나온지 졸이면서 공부해야하구요,시험,2,,미리 미리 할 안 그럼 시험 기간 나오 는지 안 나온지 졸이 면서 공부 해야 구요,0
5248,5248,268,10039.0,2.0,17.0,Michael Andrew Dirks,100,36,English Listening Practice 1,1628715,1,2283,교수님이 친절하게 설명해주시고  수업도 재밌게 진행하심,교수,1,,교수 님 친절 게 설명 해 시 수업 도 재밌 게 진행,1
5249,5249,269,10039.0,2.0,17.0,Michael Andrew Dirks,100,36,English Listening Practice 1,1628715,1,2283,교수님이 친절하게 설명해주시고  수업도 재밌게 진행하심,수업,2,,교수 님 친절 게 설명 해 시 수업 도 재밌 게 진행,1
5250,5250,270,10040.0,0.0,17.0,Michael Andrew Dirks,100,37,English Listening Practice 1,1628715,1,2284,강의는 30분컷,수업,3,,강의 분 컷,0
5251,5251,271,10040.0,0.0,17.0,Michael Andrew Dirks,100,37,English Listening Practice 1,1628715,1,2284,시험도 듣기시험으로봄,시험,2,,시험 도 듣 기 시험 으로 봄,0
5252,5252,272,10040.0,0.0,17.0,Michael Andrew Dirks,100,37,English Listening Practice 1,1628715,1,2284,과제도 쉬운편이고 조별과제는 많은편 거의 매주 한번씩 만나야했음,과제,1,,과제 도 쉬운 편 조별 과제 많 편 거의 매주 번 씩 만나 야 했,0
5253,5253,273,10303.0,0.0,20.0,Joanne Kim-Yamada,60,0,English Listening Practice 1,1628718,1,2285,교수님 강의는 잘 모르겠음,수업,2,,교수 님 강의 잘 모르 겠,1
5254,5254,274,10303.0,0.0,20.0,Joanne Kim-Yamada,60,0,English Listening Practice 1,1628718,1,2285,교수님 강의는 잘 모르겠음,교수,1,,교수 님 강의 잘 모르 겠,1
5255,5255,275,10304.0,0.0,20.0,Joanne Kim-Yamada,100,1,English Listening Practice 1,1628718,1,2286,"출석이랑 온라인강의실, 과제 내주신거 성실히 다 하고, 미토 모토 잘 보면 A+ 받을 수 있어요",학점,1,,출석 이랑 온라인 강의실 과제 내주 신 거 성실히 다 미토 모토 잘 면 받 어요,0
5256,5256,276,10305.0,0.0,20.0,Joanne Kim-Yamada,100,1,English Listening Practice 1,1628718,1,2287,과제 난이도도 어렵지 않고 ,과제,2,,과제 난이도 도 어렵,-1
5257,5257,277,10305.0,0.0,20.0,Joanne Kim-Yamada,100,1,English Listening Practice 1,1628718,1,2287,교수님 친절하세요,교수,1,,교수 님 친절,1
5258,5258,278,10306.0,0.0,20.0,Joanne Kim-Yamada,80,2,English Listening Practice 1,1628718,1,2288,과제는 2시간정도 걸리는데 격주로 나옴  2학점 과목인데 모의토익+미니토익 약 500문제를 풀어야 하는데 선 쎄게넘는다,과제,1,,과제 시간 정도 걸리 는데 격주 로 나옴 학점 과목 인데 모 의 토익 미니 토익 약 문제 풀 어야 데 선 쎄 게 넘 는다,0
5259,5259,279,10306.0,0.0,20.0,Joanne Kim-Yamada,80,2,English Listening Practice 1,1628718,1,2288,학점은 깐깐하신편,학점,2,,학점 깐깐 신 편,0
5260,5260,280,10309.0,0.0,20.0,Joanne Kim-Yamada,80,4,English Listening Practice 1,1628718,1,2289,자잘한 과제 많고,과제,1,,자잘 과제 많,0
5261,5261,281,10309.0,0.0,20.0,Joanne Kim-Yamada,80,4,English Listening Practice 1,1628718,1,2289,학점 잘 주셔서 4점 드리고 갑니다,학점,2,,학점 잘 셔서 점 드리 갑니다,0
5262,5262,282,10309.0,0.0,20.0,Joanne Kim-Yamada,80,4,English Listening Practice 1,1628718,1,2289,수업 자체는 그저 그랬지만,수업,3,,수업 자체 그저 그랬 지만,1
5263,5263,283,10310.0,0.0,20.0,Joanne Kim-Yamada,60,5,English Listening Practice 1,1628718,1,2290,수업자체는 별로고 도움도 안됨 오히려 그래서 수업도 과제 제시 부분만 듣고 걍 틀어두기만 함,수업,2,,수업 자체 별로 도움 도 안 됨 오히려 그래서 수업 도 과제 제시 부분 만 듣 걍 틀 어 두 기 만,0
5264,5264,284,10312.0,0.0,20.0,Joanne Kim-Yamada,100,6,English Listening Practice 1,1628718,1,2291,과제도 양심적으로 주세요 솔직히 수강생 모두 꿀 빨았어요,과제,2,,과제 도 양심 적 으로 솔직히 수강 생 모두 꿀 빨 았 어요,1
5265,5265,285,10312.0,0.0,20.0,Joanne Kim-Yamada,100,6,English Listening Practice 1,1628718,1,2291,발음도 좋으시고 토익에 도움 많이됩니다 솔직히 수강생 모두 꿀 빨았어요,수업,1,,발음 도 좋 으시 토익 도움 많이 됩니다 솔직히 수강 생 모두 꿀 빨 았 어요,1
5266,5266,286,10312.0,0.0,20.0,Joanne Kim-Yamada,100,6,English Listening Practice 1,1628718,1,2291,점수도 잘 주시고 솔직히 수강생 모두 꿀 빨았어요,학점,1,,점수 도 잘 시 솔직히 수강 생 모두 꿀 빨 았 어요,1
5267,5267,287,10312.0,0.0,20.0,Joanne Kim-Yamada,100,6,English Listening Practice 1,1628718,1,2291,발음도 좋으시고 교수 아무나 하시는거 아니구나 하고 느꼈어요 토익에 도움 많이됩니다,교수,1,,발음 도 좋 으시 교수 아무 시 거 구나 느꼈 어요 토익 도움 많이 됩니다,1
5268,5268,288,10313.0,0.0,20.0,Joanne Kim-Yamada,60,7,English Listening Practice 1,1628718,1,2292,과제가 매주 2개씩이었으나 쉬워서 한시간 내에 끝낼수 있었음,과제,1,,과제 매주 개 씩 으나 쉬워서 시간 내 끝낼,1
5269,5269,289,10313.0,0.0,20.0,Joanne Kim-Yamada,60,7,English Listening Practice 1,1628718,1,2292,수업 내용은  너무 쉬워서  솔직히 듣는 의미가 없었음,수업,2,,수업 내용 너무 쉬워서 솔직히 듣 의미,-1
5270,5270,290,10314.0,0.0,20.0,Joanne Kim-Yamada,60,7,English Listening Practice 1,1628718,1,2293,교수님께서 블랙보드 쓰는 방법을 모르신다 하셔서 시험공지도 안해주시고 과제도 이메일로 받았는데 또 과제칸에 내는 데는 있고 헷갈린 부분이 많았음,교수,1,-1.0,교수 님 께서 블랙 드 쓰 방법 모르 신다 셔서 시험 공지 도 안 해 시 과제 도 이메일 로 받 았 는데 또 과제 칸 내 데 헷갈린 부분 많 았,-1
5271,5271,291,10314.0,0.0,20.0,Joanne Kim-Yamada,60,7,English Listening Practice 1,1628718,1,2293,교수님께서 블랙보드 쓰는 방법을 모르신다 하셔서 시험공지도 안해주시고,시험,3,,교수 님 께서 블랙 드 쓰 방법 모르 신다 셔서 시험 공지 도 안 해 시,-1
5272,5272,292,10338.0,0.0,19.0,Joanne Kim-Yamada,60,12,English Listening Practice 1,1628718,1,2294,과제는 전날 벼락치기하면 한시간이면 끝날정도였고,과제,1,,과제 전날 벼락치기 면 시간 면 끝 날 정도,-1
5273,5273,293,10338.0,0.0,19.0,Joanne Kim-Yamada,60,12,English Listening Practice 1,1628718,1,2294,너무 쉬운 활동들만 해서 학교에서 공부하기 너무 싫을때 놀러가는 수업 처럼 들었음,수업,2,1.0,너무 쉬운 활동 만 해서 학교 에서 공부 기 너무 싫 놀러가 수업 처럼,0
5274,5274,294,10344.0,4.0,19.0,Joanne Kim-Yamada,20,14,English Listening Practice 1,1628718,1,2295,"세종유치원에 다니는 듯한 눈높이 맞춤교육과 수업시간을 빈틈없이 채우는 알찬 활동들, ppt를 포함한 다양한 조별과제에다가 교수님과의 쉴틈없는 영어문자로 영어실력이 느는 것을 느낄 수 있었습니다",수업,3,,세종 유치원 다니 듯 눈높이 맞춤 교육 과 수업 시간 빈틈없이 채우 알찬 활동 포함 다양 조별 과제 에다가 교수 님 과 의 쉴 틈 영어 문자 로 영어 실력 느 느낄,1
5275,5275,295,10344.0,4.0,19.0,Joanne Kim-Yamada,20,14,English Listening Practice 1,1628718,1,2295,"세종유치원에 다니는 듯한 눈높이 맞춤교육과 수업시간을 빈틈없이 채우는 알찬 활동들, ppt를 포함한 다양한 조별과제에다가 교수님과의 쉴틈없는 영어문자로 영어실력이 느는 것을 느낄 수 있었습니다",교수,1,,세종 유치원 다니 듯 눈높이 맞춤 교육 과 수업 시간 빈틈없이 채우 알찬 활동 포함 다양 조별 과제 에다가 교수 님 과 의 쉴 틈 영어 문자 로 영어 실력 느 느낄,1
5276,5276,296,10344.0,4.0,19.0,Joanne Kim-Yamada,20,14,English Listening Practice 1,1628718,1,2295,ppt를 포함한 다양한 조별과제로 영어실력이 느는 것을 느낄 수 있었습니다,과제,2,,포함 다양 조별 과제 로 영어 실력 느 느낄,1
5277,5277,297,10345.0,4.0,19.0,Joanne Kim-Yamada,20,14,English Listening Practice 1,1628718,1,2296,다음시간에 피자를 사주는 좋은 교수입니다,교수,1,,다음 시간 피자 사 좋 교수 입니다,1
5278,5278,298,10345.0,4.0,19.0,Joanne Kim-Yamada,20,14,English Listening Practice 1,1628718,1,2296,중간고사때 1시간 늦었지만,시험,2,,중간고사 시간 늦 지만,0
5279,5279,299,10351.0,1.0,19.0,Joanne Kim-Yamada,60,15,English Listening Practice 1,1628718,1,2297,야마다 교수님은 착하고 다 좋은데 ,교수,1,,야마다 교수 님 착하 다 좋 은데,1
5280,5280,300,10351.0,1.0,19.0,Joanne Kim-Yamada,60,15,English Listening Practice 1,1628718,1,2297,모의토익이 짜증남 미리미리 시험봐야됨모의토익 최대 4번 신청할 수 있는데 신청해놓고 안가면 0점 처리해서 나머지 시험이랑 평균냄 주의하셈,시험,2,,모 의 토익 짜증 남 미리미리 시험 봐야 됨 모의 토익 최대 번 신청 할 는데 신청 해 놓 안 면 점 처리 해서 나머지 시험 이랑 평균 냄 주의 셈,-1
5281,5281,301,10354.0,0.0,19.0,Joanne Kim-Yamada,40,17,English Listening Practice 1,1628718,1,2298,과제 다 하고,과제,1,,과제 다,-1
5282,5282,302,10354.0,0.0,19.0,Joanne Kim-Yamada,40,17,English Listening Practice 1,1628718,1,2298,과제 다 하고 수업도 열심히 들었는데 비제로 나옴 그냥 모의토익이 거의 다 인듯,학점,2,,과제 다 수업 도 열심히 는데 비제 로 나옴 그냥 모의 토익 거의 다 인 듯,0
5283,5283,303,10356.0,0.0,19.0,Joanne Kim-Yamada,100,18,English Listening Practice 1,1628718,1,2299,교양영어라는 수업에 비해 과제비중이나 수업의 무게가 컸다고 생각한 타교수님과는 달리 학생들의 입장에서 생각해주시는게 보임,과제,2,,교양 영어 라는 수업 비해 과제 비중 이나 수업 의 무게 컸 다고 생각 타 교수 님 과 달리 학생 의 입장 에서 생각 해 시 게 보임,1
5284,5284,304,10356.0,0.0,19.0,Joanne Kim-Yamada,100,18,English Listening Practice 1,1628718,1,2299,교양영어라는 수업에 비해 과제비중이나 수업의 무게가 컸다고 생각한 타교수님과는 달리 학생들의 입장에서 생각해주시는게 보임,수업,3,,교양 영어 라는 수업 비해 과제 비중 이나 수업 의 무게 컸 다고 생각 타 교수 님 과 달리 학생 의 입장 에서 생각 해 시 게 보임,1
5285,5285,305,10356.0,0.0,19.0,Joanne Kim-Yamada,100,18,English Listening Practice 1,1628718,1,2299,교양영어라는 수업에 비해 과제비중이나 수업의 무게가 컸다고 생각한 타교수님과는 달리 학생들의 입장에서 생각해주시는게 보임,교수,1,,교양 영어 라는 수업 비해 과제 비중 이나 수업 의 무게 컸 다고 생각 타 교수 님 과 달리 학생 의 입장 에서 생각 해 시 게 보임,1
5286,5286,306,10357.0,0.0,19.0,Joanne Kim-Yamada,100,19,English Listening Practice 1,1628718,1,2300,나는 이 교수님 정말 맘에 듦,교수,1,,교수 님 정말 맘 듦,1
5287,5287,307,10357.0,0.0,19.0,Joanne Kim-Yamada,100,19,English Listening Practice 1,1628718,1,2300,"다른교수님은 팀플, 중간기말고사가 매우어렵고 깐깐한데 근데 이교수님은 안 어렵고 안 깐깐함",과제,2,1.0,다른 교수 님 팀 플 중간 기말고사 매우 어렵 깐깐 한데 근데 이교수 님 안 어렵 안 깐깐,0
5288,5288,308,10357.0,0.0,19.0,Joanne Kim-Yamada,100,19,English Listening Practice 1,1628718,1,2300,"나는 이 교수님 정말 맘에 듦 다른교수님은 팀플,중간기말고사가 매우어렵고 깐깐 근데 이교수님 시험은 책에서 다 나옴",시험,3,,교수 님 정말 맘 듦 다른 교수 님 팀 플 중간 기말고사 매우 어렵 깐깐 근데 이교수 님 시험 책 에서 다 나옴,0
5289,5289,309,10359.0,0.0,19.0,Joanne Kim-Yamada,100,19,English Listening Practice 1,1628718,1,2301,이엘피는 그냥 모토가 자신의 학점임,학점,1,,엘피 그냥 모토 자신 의 학점 임,-1
5290,5290,310,10359.0,0.0,19.0,Joanne Kim-Yamada,100,19,English Listening Practice 1,1628718,1,2301,너무 유쾌하시고 수업은 상당히 쉬운편,수업,2,,너무 유쾌 시 수업 상당히 쉬운 편,1
5291,5291,311,10362.0,0.0,18.0,Joanne Kim-Yamada,100,21,English Listening Practice 1,1628718,1,2302,학점따는 비결은 그냥 수업참여 열심히 하고 인터넷 과제 성실히 하고 모토 평타만 치면 되요 그럼 최소 에제로 나옴,학점,2,,학점 따 비결 그냥 수업 참여 열심히 인터넷 과제 성실히 모토 평타 만 치 면 요 그럼 최소 제 로 나옴,0
5292,5292,312,10364.0,0.0,18.0,Joanne Kim-Yamada,100,23,English Listening Practice 1,1628718,1,2303,영어에 대해 알아가는건 별로 없는건 맞는데 저는 영어를 워낙 못해서인지 학점 잘받은거에 감사해요 교수님 눈에 띄고 열심히 참여하면 토익 점수 조금 낮아도 학점 아주 잘받아요,학점,2,,영어 대해 알 아 건 별로 건 맞 는데 저 영어 워낙 못 해서인지 학점 잘 받 거 감사 해요 교수 님 눈 띄 열심히 참여 면 토익 점수 조금 낮 아도 학점 아주 잘 받,0
5293,5293,313,10366.0,0.0,18.0,Joanne Kim-Yamada,40,25,English Listening Practice 1,1628718,1,2304,수업 개꿀 시험 개꿀,수업,3,,수업 개꿀 시험 개꿀,1
5294,5294,314,10366.0,0.0,18.0,Joanne Kim-Yamada,40,25,English Listening Practice 1,1628718,1,2304,학점을 어떻게 주시는지 잘 모르겠음 모의토익 성적 별로 안봄,학점,2,,학점 어떻 게 시 는지 잘 모르 겠 모의 토익 성적 별로 안 봄,0
5295,5295,315,10366.0,0.0,18.0,Joanne Kim-Yamada,40,25,English Listening Practice 1,1628718,1,2304,시험 개꿀,시험,1,,시험 개꿀,1
5296,5296,316,10370.0,0.0,18.0,Joanne Kim-Yamada,60,28,English Listening Practice 1,1628718,1,2305,"과제는 좀 많고,",과제,1,,과제 좀 많,0
5297,5297,317,10370.0,0.0,18.0,Joanne Kim-Yamada,60,28,English Listening Practice 1,1628718,1,2305,조별이나 2명씩 짝짓는 수업이 대부분이다,수업,2,,조별 이나 명 씩 짝짓 수업 대부분 다,1
5298,5298,318,10378.0,1.0,18.0,Joanne Kim-Yamada,80,30,English Listening Practice 1,1628718,1,2306,그냥 교수가 하라는 거 열심히 하고 온라인이나 모토 열심히 보면 진짜 성적은 잘나와용,학점,2,,그냥 교수 라는 거 열심히 온라인 이나 모토 열심히 면 진짜 성적 잘 나와 용,-1
5299,5299,319,10384.0,0.0,18.0,Joanne Kim-Yamada,60,33,English Listening Practice 1,1628718,1,2307,과제도 금방 끝낼 수 있음,과제,1,,과제 도 금방 끝낼,1
5300,5300,320,10384.0,0.0,18.0,Joanne Kim-Yamada,60,33,English Listening Practice 1,1628718,1,2307,딴 수업이랑 비교할때도 그리 나쁘지는 않고,수업,2,,딴 수업 이랑 비교 할 도 그리 나쁘,-1
5301,5301,321,10387.0,0.0,18.0,Joanne Kim-Yamada,20,36,English Listening Practice 1,1628718,1,2308,이번 학기동안 욕하면서 수업 들었어요 일괄로 이 교수님 걸리면 운 개 나쁜거고 한학기 죽어보자 라는 마음가짐으로 임해야 합니다,교수,1,,이번 학기 동안 욕 면서 수업 어요 일괄 로 교수 님 걸리 면 운 개 나쁜 거 학기 죽 어 자 라는 마음가짐 으로 임해야 합니다,0
5302,5302,322,10387.0,0.0,18.0,Joanne Kim-Yamada,20,36,English Listening Practice 1,1628718,1,2308,학점이라도 잘 주면 이렇게 화나진 않을텐데 학점도 안 줌,학점,2,-1.0,학점 라도 잘 면 이렇게 화나 진 텐데 학점 도 안 줌,0
5303,5303,323,10387.0,0.0,18.0,Joanne Kim-Yamada,20,36,English Listening Practice 1,1628718,1,2308,이번 학기동안 욕하면서 수업 들었어요 일괄로 이 교수님 걸리면 운 개 나쁜거고 한학기 죽어보자 라는 마음가짐으로 임해야 합니다 학점이라도 잘 주면 이렇게 화나진 않을텐데,수업,3,,이번 학기 동안 욕 면서 수업 어요 일괄 로 교수 님 걸리 면 운 개 나쁜 거 학기 죽 어 자 라는 마음가짐 으로 임해야 합니다 학점 라도 잘 면 이렇게 화나 진 텐데,0
5304,5304,324,9863.0,0.0,20.0,Gordon MacCoy,100,0,English Listening Practice 1,1628720,1,2309,온라인강의 출첵하고 모의토익만 잘보면 됨,수업,2,,온라인 강의 출 첵 하고 모 의 토익 만 잘 면 됨,1
5305,5305,325,9863.0,0.0,20.0,Gordon MacCoy,100,0,English Listening Practice 1,1628720,1,2309,녹음하거나 영작하는 과제있는데 엄청 쉬워서  그냥 그거 꼬박 내면 됨 모의토익만 잘 보면 됨,과제,1,,녹음 거나 영작 과제 는데 엄청 쉬워서 그냥 그거 꼬박 내 면 됨 모의 토익 만 잘 면 됨,0
5306,5306,326,9865.0,0.0,20.0,Gordon MacCoy,100,1,English Listening Practice 1,1628720,1,2310,모의토익 잘보면 학점 가져가기 쉬움,학점,2,,모 의 토익 잘 면 학점 가져가 기 쉬 움,1
5307,5307,327,9865.0,0.0,20.0,Gordon MacCoy,100,1,English Listening Practice 1,1628720,1,2310,과제 양식 맞춰서 내기만하면 됨,과제,1,,과제 양식 맞춰서 내 기 만 면 됨,-1
5308,5308,328,9869.0,0.0,20.0,Gordon MacCoy,80,4,English Listening Practice 1,1628720,1,2311,중간중간 과제하는게 의외로 짜증이 날 수도 있어요,과제,1,,중간 중간 과제 게 의외로 짜증 날 도 어요,1
5309,5309,329,9869.0,0.0,20.0,Gordon MacCoy,80,4,English Listening Practice 1,1628720,1,2311,중간중간 과제하는게 의외로 짜증이 날 수도 있어요,시험,2,,중간 중간 과제 게 의외로 짜증 날 도 어요,1
5310,5310,330,9871.0,0.0,20.0,Gordon MacCoy,80,4,English Listening Practice 1,1628720,1,2312,시험도 생각보다 어렵지는 않고 그냥 성실하면 좋은 학점 받습니다,시험,1,,시험 도 생각 보다 어렵 그냥 성실 면 좋 학점 받,1
5311,5311,331,9871.0,0.0,20.0,Gordon MacCoy,80,4,English Listening Practice 1,1628720,1,2312,시험도 생각보다 어렵지는 않고 그냥 성실하면 좋은 학점 받습니다,학점,2,,시험 도 생각 보다 어렵 그냥 성실 면 좋 학점 받,1
5312,5312,332,9879.0,0.0,20.0,Gordon MacCoy,80,5,English Listening Practice 1,1628720,1,2313,"시험은 중간, 기말 다 어플 통해서 봤고 결과적으로 학점은 나쁘지 않았지만",학점,3,,시험 중간 기말 다 어 플 통해서 봤 결과 적 으로 학점 나쁘 았 지만,1
